EEG Fp1-Ref,EEG Fp2-Ref,EEG F3-Ref,EEG F4-Ref,EEG F7-Ref,EEG F8-Ref,EEG Fz-Ref,EEG C3-Ref,EEG C4-Ref,EEG Cz-Ref,EEG T3-Ref,EEG T5-Ref,EEG T4-Ref,EEG T6-Ref,EEG P3-Ref,EEG P4-Ref,EEG Pz-Ref,EEG O1-Ref,EEG O2-Ref,ECG EKG,Resp Effort,time
2.2281314600054733e-05,7.309304242072797e-05,1.7703681463057147e-05,-7.015537476729832e-06,1.3126048326059557e-05,1.2057933927426786e-05,1.1294995071260522e-05,1.0684643986327509e-05,1.221052169866004e-05,3.0867554246630944e-07,-2.0901024658955852e-05,-9.120266273997141e-07,-9.151766273995373e-06,-2.6699359965819464e-05,-8.99917850276212e-06,-2.1816551286355368e-05,-1.4034574953459467e-05,4.428545365764139e-06,-6.557774163030073e-06,6.607400494399833e-05,1.0716143986325743e-06,1.0
2.2891665684987746e-05,8.118019429609037e-05,1.648297929319112e-05,-8.541415189062362e-06,1.1294995071260522e-05,1.282087278359305e-05,1.0837231757560764e-05,1.282087278359305e-05,1.282087278359305e-05,3.499999999803549e-09,-1.571304043702525e-05,-1.3881987182226214e-05,-1.1287995071260915e-05,-2.563124556718669e-05,-7.473300790429591e-06,-1.9680322489089826e-05,-1.4034574953459467e-05,1.5293777123323331e-06,-9.91470513016164e-06,5.432474655903785e-05,1.0716143986325743e-06,1.00390625
2.151837574388847e-05,8.468971303445518e-05,1.4194162724692328e-05,-5.794835306863808e-06,1.648297929319112e-05,1.0837231757560764e-05,1.0837231757560764e-05,1.3431223868526063e-05,1.2515697241126546e-05,3.499999999803549e-09,-2.8956676534320024e-06,-2.6699359965819464e-05,-8.388827417829109e-06,-2.5326070024720188e-05,-6.252598620563567e-06,-1.8917383632923563e-05,-1.4797513809625734e-05,-1.5223777123327258e-06,-1.006729290139489e-05,5.7986853068635924e-05,6.138510849328153e-07,1.0078125
2.060284911648895e-05,7.767067555772556e-05,1.2363109469893293e-05,-8.083651875362602e-06,2.4112367854853768e-05,9.311354045228233e-06,1.0226880672627751e-05,1.282087278359305e-05,1.1905346156193533e-05,4.612633136995624e-07,4.612633136995624e-07,-2.517348225348693e-05,-4.574133136997785e-06,-2.3189841227454647e-05,-7.931064104129349e-06,-1.9222559175390067e-05,-1.4950101580858985e-05,-7.594388561664611e-07,-7.473300790429591e-06,6.622659271523159e-05,-1.490877712334494e-07,1.01171875
1.9992498031555938e-05,7.00412869960629e-05,1.175275838496028e-05,-1.2050933927427179e-05,2.0297673574022444e-05,9.616529587694738e-06,9.006178502761727e-06,1.1447582842493775e-05,1.0684643986327509e-05,6.138510849328153e-07,-1.21720216986622e-06,-1.8459620319223804e-05,-3.963782052064773e-06,-1.8917383632923563e-05,-9.609529587695131e-06,-2.1053612430189105e-05,-1.4339750495925974e-05,9.190266273993212e-07,-5.642247535630556e-06,5.173075444807255e-05,-1.0646143986329673e-06,1.015625
2.014508580278919e-05,7.095681362346242e-05,1.1294995071260522e-05,-1.1593170613727421e-05,1.0226880672627751e-05,1.1142407300027269e-05,9.006178502761727e-06,9.921705130161246e-06,9.463941816461487e-06,3.0867554246630944e-07,-7.594388561664611e-07,-2.0138085802789586e-05,-2.743079882198749e-06,-1.6781154835658022e-05,-8.846590731528868e-06,-2.3037253456221393e-05,-1.4492338267159225e-05,1.5293777123323331e-06,-4.726720908231038e-06,2.930035207678437e-05,-2.132728797265738e-06,1.01953125
2.04502613452557e-05,7.324563019196122e-05,1.0226880672627751e-05,-1.0830231757561157e-05,9.921705130161246e-06,1.2363109469893293e-05,8.853590731528475e-06,1.0379468443861004e-05,9.769117358927993e-06,4.612633136995624e-07,4.886308679463898e-06,-2.0748436887722595e-05,1.0716143986325743e-06,-1.4492338267159225e-05,-7.778476332896096e-06,-2.196913905758862e-05,-1.5255277123325491e-05,1.2242021698658271e-06,-6.100010849330315e-06,1.7856269234290396e-05,-3.0482554246652556e-06,1.0234375
1.938214694662293e-05,7.538185898922676e-05,9.463941816461487e-06,-1.1898346156193926e-05,1.4499338267158832e-05,1.7856269234290396e-05,8.09065187536221e-06,1.1600170613727028e-05,1.0226880672627751e-05,4.612633136995624e-07,1.5872628208258108e-05,-1.6018215979491756e-05,2.9026676534316095e-06,-6.557774163030073e-06,-7.931064104129349e-06,-1.9832910260323083e-05,-1.5407864894558743e-05,-4.542633136999553e-07,-7.931064104129349e-06,-1.769668146305754e-05,-3.658606509598267e-06,1.02734375
1.7551093691823893e-05,8.087501875362387e-05,9.15876627399498e-06,-1.2661285012360192e-05,1.2668285012359799e-05,2.609600888088606e-05,8.243239646595463e-06,1.0989819528794015e-05,9.311354045228233e-06,3.0867554246630944e-07,1.648297929319112e-05,-2.0595849116489342e-05,2.292316568498598e-06,2.9026676534316095e-06,-9.609529587695131e-06,-2.0901024658955852e-05,-1.5865628208258503e-05,-3.963782052064773e-06,-5.947423078097062e-06,-5.828502861110282e-05,-3.5060187383650144e-06,1.03125
1.7093330378124137e-05,8.407936194952217e-05,9.616529587694738e-06,-1.311904832605995e-05,7.785476332895703e-06,2.624859665211931e-05,9.006178502761727e-06,1.0226880672627751e-05,7.785476332895703e-06,3.0867554246630944e-07,1.1600170613727028e-05,-2.441054339732067e-05,3.818194280831127e-06,7.175125247962693e-06,-1.1898346156193926e-05,-2.4715718939787175e-05,-1.6781154835658022e-05,-6.710361934263327e-06,-7.594388561664611e-07,4.806864793847448e-05,-3.0482554246652556e-06,1.03515625
