EEG Fp1-Ref,EEG Fp2-Ref,EEG F3-Ref,EEG F4-Ref,EEG F7-Ref,EEG F8-Ref,EEG Fz-Ref,EEG C3-Ref,EEG C4-Ref,EEG Cz-Ref,EEG T3-Ref,EEG T5-Ref,EEG T4-Ref,EEG T6-Ref,EEG P3-Ref,EEG P4-Ref,EEG Pz-Ref,EEG O1-Ref,EEG O2-Ref,ECG EKG,Resp Effort,time
-7.060129947813359e-05,3.999999999905412e-09,-3.646982769249559e-05,-7.394752220221573e-05,-4.801429609057903e-05,-3.0948560197760036e-05,1.020997930845048e-05,-6.993205493331714e-05,-5.1360518814661184e-05,1.556393566698193e-05,-2.141182543412589e-05,5.059334086122288e-07,-2.6598470656453232e-05,-5.102589654225297e-05,-2.0909892025513567e-05,-6.407616516617338e-05,-6.056263130588711e-05,9.470210309152492e-05,-0.00013886424304940955,-1.3548202032532825e-05,9.420016968291258e-05,1.0
-5.2866319040498154e-05,-2.693309292886145e-05,-3.8310250190740776e-05,-7.495138901944038e-05,-3.914680587176131e-05,-3.780831678212846e-05,1.0377290444654586e-05,-6.959743266090894e-05,-5.1360518814661184e-05,1.539662453077782e-05,-2.8940826563310737e-05,-2.8402893154699267e-06,-6.0395320169683e-05,-6.186512039552083e-06,-2.0240647480697136e-05,-6.072994244209122e-05,-5.6881786309396744e-05,9.704445899838242e-05,-0.0001351833980529192,5.521667494735547e-05,9.436748081911669e-05,1.00390625
-5.320094131290637e-05,-4.0317983825190064e-05,-3.730638337351613e-05,-6.641852107303089e-05,-4.232571745963936e-05,-4.4668073366496865e-05,1.0544601580858697e-05,-6.90954992522966e-05,-5.102589654225297e-05,1.623318021179836e-05,-2.4256114749595723e-05,1.3424890896327677e-06,-9.101325809503473e-05,-0.00011092328330332356,-1.8567536118656058e-05,-6.206843153172408e-05,-5.403749699392691e-05,0.00010223110422070976,-0.0001291601971495713,4.952809631641581e-05,9.420016968291258e-05,1.0078125
-5.520867494735566e-05,-5.2866319040498154e-05,-2.8940826563310737e-05,-7.260903311258288e-05,-5.219707449568172e-05,-4.985471858882421e-05,1.3054268623920312e-05,-6.675314334543909e-05,-5.16951410870694e-05,1.623318021179836e-05,-1.689442475661498e-05,1.2050401806695665e-05,-7.277634424878698e-05,-0.0001010519262672812,-1.906946952726838e-05,-6.441078743858159e-05,-5.403749699392691e-05,9.88848814966276e-05,-0.00013685650941496025,-9.867357036042453e-06,9.353092513809614e-05,1.01171875
-1.4552068849757471e-05,-3.044662678914771e-05,-3.345822724082165e-05,-6.842625470748018e-05,-5.537598608355977e-05,-4.182378405102704e-05,1.4225446577349067e-05,-6.725507675405143e-05,-5.1527829950865286e-05,1.556393566698193e-05,-2.843889315469842e-05,2.2089069978942134e-05,-4.249302859584347e-05,-9.653452558977028e-05,-1.8902158391064275e-05,-6.24030538041323e-05,-5.236438563188583e-05,0.00010139454853968922,-0.00013300835328226577,-7.023067720572621e-06,9.286168059327972e-05,1.015625
-2.37541813409834e-05,-6.186512039552083e-06,-4.3831517685476336e-05,-5.8554897671437816e-05,-6.056263130588711e-05,-4.73450515457626e-05,1.3890824304940851e-05,-6.859356584368428e-05,-5.035665199743653e-05,1.623318021179836e-05,-2.8940826563310737e-05,1.3388890896328527e-05,-1.6392491348002658e-05,-0.00012230044056520288,-2.040795861690124e-05,-6.290498721274462e-05,-5.16951410870694e-05,9.905219263283171e-05,-0.00013451415350810276,9.169050263985098e-05,9.202512491225918e-05,1.01953125
-3.563327201147505e-05,-4.851622949919135e-05,-4.550462904751741e-05,-6.072994244209122e-05,-5.654716403698852e-05,-5.353556358531458e-05,1.3556202032532636e-05,-6.87608769798884e-05,-4.901816290780368e-05,1.640049134800247e-05,-1.990602520828892e-05,1.9579402935880516e-05,-4.31622731406599e-05,-0.00011527337284463035,-2.141182543412589e-05,-6.089725357829533e-05,-5.002202972502832e-05,9.570596990874955e-05,-0.00013417953123569452,0.00018170389391766097,9.118856923123864e-05,1.0234375
-1.8400224982451953e-05,-4.4668073366496865e-05,-4.3831517685476336e-05,-6.139918698690765e-05,-4.332958427686401e-05,-3.613520542008737e-05,1.690242475661479e-05,-6.825894357127607e-05,-4.8683540635395455e-05,1.6567802484206577e-05,-1.605786907559444e-05,2.57699149754325e-05,-7.060129947813359e-05,-7.478407788323627e-05,-2.3084936796166967e-05,-6.056263130588711e-05,-4.8850851771599564e-05,9.286168059327972e-05,-0.0001338449089632863,0.000161626557573168,9.03520135502181e-05,1.02734375
-3.764100564592434e-05,-8.325556810206334e-07,-4.4333451094088655e-05,-5.4372119266335124e-05,-4.366420654927223e-05,-5.320094131290637e-05,1.7237047029023004e-05,-6.859356584368428e-05,-4.517000677510919e-05,1.623318021179836e-05,-1.2711646351512286e-05,2.8482893154697376e-06,-7.729374492629789e-05,-5.035665199743653e-05,-2.6263848384045015e-05,-5.771834199041728e-05,-4.7010429273354384e-05,8.717310196234005e-05,-0.00013200448646504115,5.755903085421298e-05,8.934814673299346e-05,1.03125
-1.9404091799676594e-05,-3.496402746665862e-05,-4.617387359233384e-05,-5.202976335947761e-05,-4.985471858882421e-05,-8.013803424176772e-05,1.556393566698193e-05,-6.943012152470483e-05,-4.1321850642414715e-05,1.5898557939390143e-05,-2.4256114749595723e-05,-4.84802294991922e-06,-9.703645899838261e-05,-9.168250263985116e-05,-2.6431159520249123e-05,-5.587791949217209e-05,-4.332958427686401e-05,9.03520135502181e-05,-0.00012598128556169324,-2.609653724784091e-05,8.834427991576882e-05,1.03515625
