EEG Fp1-Ref,EEG Fp2-Ref,EEG F3-Ref,EEG F4-Ref,EEG F7-Ref,EEG F8-Ref,EEG Fz-Ref,EEG C3-Ref,EEG C4-Ref,EEG Cz-Ref,EEG T3-Ref,EEG T5-Ref,EEG T4-Ref,EEG T6-Ref,EEG P3-Ref,EEG P4-Ref,EEG Pz-Ref,EEG O1-Ref,EEG O2-Ref,ECG EKG,Resp Effort,time
5.344071993163657e-06,1.0074292901394498e-05,1.373639941099257e-05,9.311354045228233e-06,1.6177803750724618e-05,1.892438363292317e-05,1.560877712330565e-07,2.609600888088606e-05,-1.21720216986622e-06,-4.421545365764532e-06,-7.320713019196338e-06,1.1600170613727028e-05,2.7500798821983563e-06,1.221052169866004e-05,2.7774474364451838e-05,-2.4379043397322436e-06,1.4194162724692328e-05,-6.100010849330315e-06,-1.1593170613727421e-05,-7.415415681936113e-05,1.7856269234290396e-05,1.0
2.4112367854853768e-05,7.175125247962693e-06,1.7093330378124137e-05,5.649247535630163e-06,1.3583811639759317e-05,2.3349428998687505e-05,3.499999999803549e-09,2.4722718939786784e-05,-3.2008431958985084e-06,-6.557774163030073e-06,-9.304354045228626e-06,9.15876627399498e-06,-4.542633136999553e-07,9.463941816461487e-06,2.5790833338419553e-05,-6.40518639179682e-06,1.1600170613727028e-05,-9.762117358928386e-06,-1.5407864894558743e-05,-6.789805819879776e-05,1.8161444776756906e-05,1.00390625
2.106061243018871e-05,-2.285316568498991e-06,1.6788154835657627e-05,3.6656065095978743e-06,1.5414864894558352e-05,2.518048225348654e-05,-3.0167554246670236e-07,2.518048225348654e-05,-5.33707199316405e-06,-7.6258885616628435e-06,-9.151766273995373e-06,7.785476332895703e-06,-1.8275532547992318e-06,7.785476332895703e-06,2.4875306711020034e-05,-7.6258885616628435e-06,9.921705130161246e-06,-1.1135407300027661e-05,-1.739150592059103e-05,-6.301524951933367e-05,1.8619208090456662e-05,1.0078125
1.6025215979491365e-05,-6.100010849330315e-06,1.7703681463057147e-05,4.733720908230645e-06,1.7856269234290396e-05,1.0379468443861004e-05,3.499999999803549e-09,2.6553772194585816e-05,-6.252598620563567e-06,-6.862949705496579e-06,-9.151766273995373e-06,6.107010849329922e-06,-2.132728797265738e-06,7.327713019195945e-06,2.4417543397320274e-05,-8.388827417829109e-06,9.769117358927993e-06,-1.0372468443861397e-05,-1.7238918149357778e-05,-7.125498916592933e-05,1.892438363292317e-05,1.01171875
1.0684643986327509e-05,1.648297929319112e-05,1.8161444776756906e-05,3.5130187383646215e-06,1.633039152195787e-05,2.04502613452557e-05,-1.490877712334494e-07,2.7774474364451838e-05,-6.862949705496579e-06,-7.168125247963085e-06,-1.1593170613727421e-05,4.275957594530887e-06,-1.21720216986622e-06,7.785476332895703e-06,2.3196841227454252e-05,-7.168125247963085e-06,9.463941816461487e-06,-1.0677643986327902e-05,-1.6933742606891275e-05,-8.742929291665413e-05,1.9229559175389672e-05,1.015625
2.5485657795953043e-05,2.1823551286354977e-05,1.8771795861689916e-05,3.5130187383646215e-06,1.892438363292317e-05,-5.947423078097062e-06,3.499999999803549e-09,2.899517653431786e-05,-6.710361934263327e-06,-6.252598620563567e-06,-1.0677643986327902e-05,4.428545365764139e-06,7.664388561660683e-07,9.006178502761727e-06,2.4112367854853768e-05,-5.642247535630556e-06,1.0226880672627751e-05,-1.0372468443861397e-05,-1.4339750495925974e-05,-9.62793836481828e-05,1.9534734717856182e-05,1.01953125
3.052105424665039e-05,2.5943421109652806e-05,1.938214694662293e-05,3.818194280831127e-06,1.8771795861689916e-05,2.5638245567186297e-05,3.499999999803549e-09,3.067364201788365e-05,-6.557774163030073e-06,-6.100010849330315e-06,-1.052505621509465e-05,3.0552554246648627e-06,3.2078431958981155e-06,9.311354045228233e-06,2.4112367854853768e-05,-5.33707199316405e-06,1.1142407300027269e-05,-1.0982819528794408e-05,-1.4034574953459467e-05,-9.231210159611823e-05,1.9839910260322688e-05,1.0234375
2.8537413220618104e-05,-2.4379043397322436e-06,1.9992498031555938e-05,1.6819654835655861e-06,1.9687322489089435e-05,1.7551093691823893e-05,3.499999999803549e-09,3.3115046357615694e-05,-5.947423078097062e-06,-5.794835306863808e-06,-9.45694181646188e-06,3.6656065095978743e-06,5.649247535630163e-06,1.1600170613727028e-05,2.5027894482253287e-05,-4.116369823298026e-06,1.2973460554826304e-05,-9.91470513016164e-06,-1.357681163975971e-05,-8.59034152043216e-05,1.9992498031555938e-05,1.02734375
3.021587870418389e-05,-1.0646143986329673e-06,2.0908024658955457e-05,2.9026676534316095e-06,1.9687322489089435e-05,1.4651926038392087e-05,3.499999999803549e-09,3.555645069734774e-05,-5.184484221930796e-06,-6.252598620563567e-06,-7.015537476729832e-06,3.818194280831127e-06,7.0225374767294395e-06,1.1905346156193533e-05,2.5333070024719794e-05,-3.2008431958985084e-06,1.373639941099257e-05,-9.609529587695131e-06,-1.3424223868526456e-05,-9.10913994262522e-05,2.0297673574022444e-05,1.03125
3.0978817560350156e-05,1.560877712330565e-07,2.2281314600054733e-05,2.7500798821983563e-06,2.060284911648895e-05,3.6777152867213764e-05,3.0867554246630944e-07,3.8303030579546296e-05,-3.81119428083152e-06,-5.947423078097062e-06,-5.33707199316405e-06,3.0552554246648627e-06,8.548415189061969e-06,1.1294995071260522e-05,2.5485657795953043e-05,-2.132728797265738e-06,1.3126048326059557e-05,-9.609529587695131e-06,-1.357681163975971e-05,-0.00010635017654957751,2.060284911648895e-05,1.03515625
