EEG Fp1-Ref,EEG Fp2-Ref,EEG F3-Ref,EEG F4-Ref,EEG F7-Ref,EEG F8-Ref,EEG Fz-Ref,EEG C3-Ref,EEG C4-Ref,EEG Cz-Ref,EEG T3-Ref,EEG T5-Ref,EEG T4-Ref,EEG T6-Ref,EEG P3-Ref,EEG P4-Ref,EEG Pz-Ref,EEG O1-Ref,EEG O2-Ref,ECG EKG,Resp Effort,time
-6.35382317575619e-06,-2.003733634449388e-06,-3.1749115878781424e-06,3.350222724082061e-06,1.6771113620409832e-06,-1.9571402935880706e-05,6.732445448163366e-07,2.075058088930927e-05,1.2719646351512097e-05,1.0544601580858697e-05,-1.0034668172246562e-05,-1.08712238532671e-05,4.186778405102599e-06,2.8482893154697376e-06,8.405556810204443e-07,5.023334086123139e-06,-2.4590737022003937e-05,-3.3062227240831013e-07,-1.7898291573839627e-05,1.1883090670491558e-05,1.8240913846247652e-05,1.0
-1.0369290444654776e-05,-6.855756584368514e-06,-6.019200903347974e-06,2.346355906857414e-06,8.405556810204443e-07,-2.2248381115146428e-05,8.405556810204443e-07,2.0248647480696947e-05,9.875357036042264e-06,8.70417908261351e-06,-8.361556810205484e-06,-8.696179082613699e-06,1.5098002258368753e-06,-1.6691113620411723e-06,2.5136670430615223e-06,2.68097817926563e-06,-2.7936959746086093e-05,5.190645222327246e-06,-2.0240647480697136e-05,2.35948702047791e-05,2.0917892025513378e-05,1.00390625
-4.178778405102789e-06,-5.684578630939759e-06,-4.680711813715112e-06,3.1829115878779533e-06,-2.5056670430617114e-06,-1.6559802484206766e-05,5.059334086122288e-07,1.92447806634723e-05,9.540734763634049e-06,7.031067720572432e-06,-1.103853498947121e-05,-1.3046268623920501e-05,5.059334086122288e-07,-2.1710447706534957e-06,3.0156004516738452e-06,6.732445448163366e-07,-2.0909892025513567e-05,3.1829115878779533e-06,-1.689442475661498e-05,4.521400677510815e-06,2.3929492477187317e-05,1.0078125
6.732445448163366e-07,-4.178778405102789e-06,-3.0076004516740344e-06,4.688711813714923e-06,-3.844156132694573e-06,-1.3548202032532825e-05,3.999999999905412e-09,1.6735113620410682e-05,1.2050401806695665e-05,6.1945120395518935e-06,-1.4384757713553364e-05,-1.923678066347249e-05,2.011733634449199e-06,3.999999999905412e-09,-1.6331113620420237e-07,6.732445448163366e-07,-1.3715513168736932e-05,-1.6691113620411723e-06,-1.605786907559444e-05,-2.9944693380535385e-05,2.7108404065065368e-05,1.01171875
-2.1710447706534957e-06,-2.672978179265819e-06,-3.844156132694573e-06,5.023334086123139e-06,-1.6691113620411723e-06,-1.7061735892819088e-05,3.999999999905412e-09,1.4392757713553175e-05,1.2050401806695665e-05,5.023334086123139e-06,-1.6559802484206766e-05,-2.157913657033e-05,1.6771113620409832e-06,-3.3062227240831013e-07,-4.346089541306897e-06,1.5098002258368753e-06,-1.8065602710043732e-05,-2.003733634449388e-06,-2.040795861690124e-05,-4.249302859584347e-05,3.045462678914752e-05,1.015625
-4.5134006775110045e-06,-2.3383559068576033e-06,-4.84802294991922e-06,3.5175338602861686e-06,-9.998668172247413e-07,-1.8400224982451953e-05,1.713111362040132e-07,1.322157976012442e-05,8.202245674001186e-06,2.8482893154697376e-06,-1.538862453077801e-05,-1.8902158391064275e-05,8.405556810204443e-07,-1.167177953428849e-06,-4.5134006775110045e-06,2.5136670430615223e-06,-2.8940826563310737e-05,2.1790447706533066e-06,-2.1746447706534106e-05,-2.3419559068575184e-05,3.41354717856379e-05,1.01953125
-2.672978179265819e-06,-4.346089541306897e-06,-7.190378856776729e-06,2.011733634449199e-06,-1.83642249824528e-06,-1.7898291573839627e-05,5.059334086122288e-07,1.3054268623920312e-05,5.3579563585313544e-06,1.0078668172245522e-06,-1.0536601580858886e-05,-1.4217446577349256e-05,-3.3062227240831013e-07,6.732445448163366e-07,-1.3344890896329568e-06,3.0156004516738452e-06,-3.1450493606372355e-05,5.69257863093957e-06,-1.689442475661498e-05,-1.167177953428849e-06,3.798362791833237e-05,1.0234375
-1.3344890896329568e-06,-3.1749115878781424e-06,-1.2209712942899962e-05,2.011733634449199e-06,-9.998668172247413e-07,-2.258300338755464e-05,5.059334086122288e-07,1.2050401806695665e-05,5.3579563585313544e-06,3.999999999905412e-09,-9.532734763634238e-06,-1.3715513168736932e-05,-4.680711813715112e-06,1.6771113620409832e-06,-3.3062227240831013e-07,1.6771113620409832e-06,-2.2917625659962862e-05,4.354089541306708e-06,-1.7061735892819088e-05,-8.194245674001375e-06,4.2166406323435065e-05,1.02734375
1.0078668172245522e-06,3.3862227240812094e-07,-1.3715513168736932e-05,2.8482893154697376e-06,-1.6691113620411723e-06,-2.7100404065065557e-05,1.713111362040132e-07,1.0377290444654586e-05,5.859889767143678e-06,-1.3344890896329568e-06,-1.4886691122165688e-05,-1.8734847254860166e-05,-6.688445448164406e-06,3.3862227240812094e-07,-3.5095338602863577e-06,1.3424890896327677e-06,-1.4552068849757471e-05,1.0078668172245522e-06,-1.8400224982451953e-05,-3.797562791833256e-05,4.6349184728537764e-05,1.03125
-1.167177953428849e-06,-2.1710447706534957e-06,-1.3046268623920501e-05,2.68097817926563e-06,-5.3499563585315436e-06,-1.990602520828892e-05,-1.6331113620420237e-07,9.37342362742994e-06,4.856022949919031e-06,-3.1749115878781424e-06,-2.0240647480697136e-05,-2.141182543412589e-05,-2.672978179265819e-06,-6.652445448165257e-07,-6.186512039552083e-06,4.354089541306708e-06,-1.5723246803186227e-05,1.713111362040132e-07,-1.170777953428764e-05,-5.16951410870694e-05,5.0531963133640456e-05,1.03515625
