EEG Fp1-Ref,EEG Fp2-Ref,EEG F3-Ref,EEG F4-Ref,EEG F7-Ref,EEG F8-Ref,EEG Fz-Ref,EEG C3-Ref,EEG C4-Ref,EEG Cz-Ref,EEG T3-Ref,EEG T5-Ref,EEG T4-Ref,EEG T6-Ref,EEG P3-Ref,EEG P4-Ref,EEG Pz-Ref,EEG O1-Ref,EEG O2-Ref,ECG EKG,Resp Effort,time
-6.338515129551022e-05,-7.972217482528101e-05,-5.7830563295388145e-05,-6.632581553086896e-05,-8.936101870784579e-05,-0.00011452003494369283,3.610732200079399e-05,-8.053902600176955e-05,-1.747811517685425e-05,-1.764148541215196e-05,-0.00015928347941526484,-5.7503822824792725e-05,-7.302399517807499e-05,-5.1949234824670654e-05,2.7775440000610878e-05,1.699300447096215e-05,-3.1015344706559433e-06,-3.250817682424339e-05,-5.87882847071698e-06,7.027420117801955e-06,-9.850975188451744e-05,1.0
-5.587012047181564e-05,-7.661814035462457e-05,-5.2439345530563773e-05,-6.436537270729646e-05,-8.887090800195267e-05,-0.00011239622188482263,3.904798623615273e-05,-8.021228553117414e-05,-1.6661264000365712e-05,-1.7804855647449667e-05,-0.00016140729247413505,-5.50532692953271e-05,-6.567233458967812e-05,-5.4563158589433977e-05,2.940914235358796e-05,1.650289376506902e-05,-2.4480535294651115e-06,-3.1691325647754854e-05,-8.002641529587185e-06,-1.4678321176788631e-06,-9.638593882564723e-05,1.00390625
-5.4563158589433977e-05,-7.302399517807499e-05,-4.770160870693024e-05,-6.32217810602125e-05,-8.593024376659393e-05,-0.00011501014564958596,4.264213141270231e-05,-7.90686938840902e-05,-1.4700821176793216e-05,-1.8294966353342793e-05,-0.00016353110553300523,-5.1949234824670654e-05,-6.142470847193772e-05,-4.606790635395316e-05,3.251317682424441e-05,1.928018776513006e-05,3.2924047059592544e-07,-2.7770440000609857e-05,-3.755015411846776e-06,-6.532309411907812e-06,-9.442549600207474e-05,1.0078125
-5.341956694235002e-05,-6.991996070741853e-05,-4.443420400097608e-05,-6.224155964842626e-05,-7.204377376628873e-05,-0.00011321307306131117,4.688975753044272e-05,-7.792510223700622e-05,-1.4047340235602383e-05,-1.8294966353342793e-05,-0.00016336773529770755,-4.8681830118716486e-05,-5.472652882473168e-05,-3.7245913647876925e-05,3.5453841059603155e-05,2.3527813882870468e-05,2.1263130588707143e-06,-2.5319886471144238e-05,2.500000000509317e-09,-1.5354302117984048e-05,-9.246505317850224e-05,1.01171875
-5.2112605059968354e-05,-6.828625835444145e-05,-4.296387188329671e-05,-5.9791006118960635e-05,-6.142470847193772e-05,-0.00011501014564958596,5.1627494354076255e-05,-7.678151058992228e-05,-1.4864191412090922e-05,-1.7968225882747377e-05,-0.00015764977706228777,-4.231039094210588e-05,-5.9300895413067516e-05,-4.0840058824426506e-05,3.8394505294961904e-05,2.581499717703838e-05,3.4332749412523784e-06,-2.3032703176976325e-05,-1.7945725882742792e-06,-2.4666405529953406e-05,-9.050461035492975e-05,1.015625
-3.953309694204484e-05,-7.057344164860937e-05,-4.1656910000915045e-05,-5.8647414471876676e-05,-6.175144894253313e-05,-0.00011010903859065472,5.489489906003042e-05,-7.661814035462457e-05,-1.5354302117984048e-05,-1.7804855647449667e-05,-0.00015503585329752442,-3.838950529496088e-05,-6.844962858973916e-05,-4.2800501647998996e-05,4.068168858912981e-05,2.7775440000610878e-05,5.230347529527167e-06,-1.9765298471022167e-05,-9.77721411785739e-07,-2.0908890118106122e-05,-8.854416753135726e-05,1.01953125
-4.1656910000915045e-05,-7.367747611926582e-05,-4.1656910000915045e-05,-5.995437635425834e-05,-6.371189176610562e-05,-0.00011043577906125013,5.6528601413007494e-05,-7.694488082521997e-05,-1.4700821176793216e-05,-1.7804855647449667e-05,-0.00015601607470931068,-3.7572654118472345e-05,-6.240492988372396e-05,-3.659243270668609e-05,4.3132242118595436e-05,3.153295541245816e-05,7.3541605883973715e-06,-1.43740807061978e-05,3.4332749412523784e-06,-9.799714117861974e-06,-8.674709494308246e-05,1.0234375
-4.002320764793797e-05,-6.812288811914375e-05,-3.9859837412640254e-05,-5.995437635425834e-05,-6.681592623676208e-05,-0.00011092588976714325,5.914252517777082e-05,-7.710825106051768e-05,-1.421071047090009e-05,-1.8131596118045083e-05,-0.00015356552117984506,-3.969646717734255e-05,-5.8320674001281264e-05,-3.414187917722047e-05,4.3622352824488555e-05,3.300328753013753e-05,7.844271294290496e-06,-1.5190931882686338e-05,3.106534470656962e-06,-8.166011764884895e-06,-8.495002235480768e-05,1.02734375
-3.593895176549526e-05,-6.338515129551022e-05,-3.8062764824365464e-05,-6.0117746589556054e-05,-6.550896435438042e-05,-0.000106024782708212,6.240992988372498e-05,-7.825184270760165e-05,-1.3720599765006967e-05,-1.8131596118045083e-05,-0.00015307541047395191,-3.920635647144942e-05,-5.619686094241106e-05,-3.0874474471266316e-05,4.3622352824488555e-05,3.349339823603066e-05,8.33438200018362e-06,-1.4047340235602383e-05,4.576866588336335e-06,-1.0779935529648222e-05,-8.33163200018306e-05,1.03125
-4.002320764793797e-05,-6.273167035431938e-05,-3.4958730353709016e-05,-5.7503822824792725e-05,-6.583570482497583e-05,-0.00010537130176702118,6.535059411908374e-05,-7.808847247230393e-05,-1.2740378353220717e-05,-1.8131596118045083e-05,-0.00014964463553270008,-3.855287553025859e-05,-5.50532692953271e-05,-2.172574129459466e-05,4.492931470687022e-05,3.5453841059603155e-05,9.641343882565283e-06,-1.2740378353220717e-05,7.027420117801955e-06,-2.9381642353582353e-06,-8.168261764885353e-05,1.03515625
