EEG Fp1-Ref,EEG Fp2-Ref,EEG F3-Ref,EEG F4-Ref,EEG F7-Ref,EEG F8-Ref,EEG Fz-Ref,EEG C3-Ref,EEG C4-Ref,EEG Cz-Ref,EEG T3-Ref,EEG T5-Ref,EEG T4-Ref,EEG T6-Ref,EEG P3-Ref,EEG P4-Ref,EEG Pz-Ref,EEG O1-Ref,EEG O2-Ref,ECG EKG,Resp Effort,time
-2.1913758842738214e-05,9.540734763634049e-06,7.700312265388862e-06,1.4058135441144958e-05,1.6735113620410682e-05,1.1715779534287451e-05,9.540734763634049e-06,6.732445448163366e-07,1.3424890896327677e-06,1.539662453077782e-05,1.2719646351512097e-05,1.1883090670491558e-05,-1.3046268623920501e-05,3.3862227240812094e-07,1.5098002258368753e-06,-1.08712238532671e-05,-1.3715513168736932e-05,3.852156132694384e-06,-1.0703912717062993e-05,-5.955876448866247e-05,6.529134311960109e-06,1.0
-2.141182543412589e-05,1.020997930845048e-05,9.038801355021725e-06,1.606586907559425e-05,1.8742847254859977e-05,1.3054268623920312e-05,1.020997930845048e-05,2.1790447706533066e-06,8.405556810204443e-07,1.556393566698193e-05,1.4392757713553175e-05,1.4225446577349067e-05,-1.3380890896328717e-05,6.732445448163366e-07,3.350222724082061e-06,-1.0703912717062993e-05,-1.237702407910407e-05,6.1945120395518935e-06,-6.521134311960298e-06,-7.076861061433768e-05,5.190645222327246e-06,1.00390625
-2.124451429792178e-05,1.0711912717062803e-05,9.038801355021725e-06,1.539662453077782e-05,1.907746952726819e-05,1.4225446577349067e-05,1.020997930845048e-05,3.5175338602861686e-06,3.3862227240812094e-07,1.5229313394573712e-05,1.539662453077782e-05,1.5898557939390143e-05,-1.5221313394573902e-05,2.011733634449199e-06,4.019467268898492e-06,-1.1373157261879423e-05,-1.1205846125675316e-05,8.202245674001186e-06,-3.5095338602863577e-06,-7.378021106601163e-05,4.521400677510815e-06,1.0078125
-2.0909892025513567e-05,9.875357036042264e-06,9.540734763634049e-06,1.3723513168736743e-05,1.991402520828873e-05,1.4560068849757282e-05,9.708045899838156e-06,4.019467268898492e-06,3.999999999905412e-09,1.5062002258369606e-05,1.606586907559425e-05,1.6735113620410682e-05,-1.5890557939390332e-05,3.0156004516738452e-06,5.69257863093957e-06,-1.1205846125675316e-05,-1.0369290444654776e-05,9.206112491225834e-06,-9.998668172247413e-07,-6.006069789727479e-05,3.852156132694384e-06,1.01171875
-2.141182543412589e-05,8.871490218817617e-06,1.0377290444654586e-05,1.1715779534287451e-05,2.075058088930927e-05,1.4894691122165499e-05,9.206112491225834e-06,4.186778405102599e-06,5.059334086122288e-07,1.5229313394573712e-05,1.757166930143122e-05,1.70697358928189e-05,-1.605786907559444e-05,5.190645222327246e-06,6.1945120395518935e-06,-1.0369290444654776e-05,-9.030801355021914e-06,1.104653498947102e-05,1.6771113620409832e-06,-4.266033973204758e-05,2.68097817926563e-06,1.015625
-2.258300338755464e-05,8.03493453779708e-06,9.37342362742994e-06,9.540734763634049e-06,2.0917892025513378e-05,1.5229313394573712e-05,8.70417908261351e-06,4.019467268898492e-06,-6.652445448165257e-07,1.623318021179836e-05,1.7237047029023004e-05,1.7404358165227116e-05,-1.622518021179855e-05,7.5330011291847556e-06,7.031067720572432e-06,-1.0703912717062993e-05,-8.863490218817806e-06,1.1381157261879234e-05,3.350222724082061e-06,-3.797562791833256e-05,1.0078668172245522e-06,1.01953125
-2.358687020477929e-05,7.365689992980647e-06,8.369556810205295e-06,8.536867946409403e-06,1.9746714072084625e-05,1.4727379985961389e-05,7.700312265388862e-06,3.350222724082061e-06,-2.672978179265819e-06,1.5731246803186038e-05,1.6567802484206577e-05,1.7237047029023004e-05,-1.555593566698212e-05,9.37342362742994e-06,7.700312265388862e-06,-1.0034668172246562e-05,-8.696179082613699e-06,1.2217712942899773e-05,4.521400677510815e-06,-4.215840632343526e-05,-1.6331113620420237e-07,1.0234375
-2.475804815820805e-05,6.027200903347785e-06,8.03493453779708e-06,6.529134311960109e-06,1.9579402935880516e-05,1.4894691122165499e-05,6.1945120395518935e-06,3.350222724082061e-06,-2.672978179265819e-06,1.539662453077782e-05,1.690242475661479e-05,1.8408224982451764e-05,-1.4886691122165688e-05,1.087922385326691e-05,7.700312265388862e-06,-1.0201979308450669e-05,-7.692312265389051e-06,1.322157976012442e-05,5.3579563585313544e-06,-3.5298649739066836e-05,-4.979334086124179e-07,1.02734375
-2.5427292703024476e-05,4.688711813714923e-06,7.365689992980647e-06,4.019467268898492e-06,1.907746952726819e-05,1.5229313394573712e-05,5.190645222327246e-06,3.5175338602861686e-06,-4.0114672688986815e-06,1.539662453077782e-05,1.5898557939390143e-05,1.8910158391064086e-05,-1.4886691122165688e-05,1.0377290444654586e-05,7.867623401592971e-06,-1.0536601580858886e-05,-8.026934537797268e-06,1.2719646351512097e-05,5.859889767143678e-06,-1.2544335215308178e-05,-4.979334086124179e-07,1.03125
-2.6765781792657337e-05,4.354089541306708e-06,6.6964454481642165e-06,2.346355906857414e-06,1.8408224982451764e-05,1.6567802484206577e-05,4.521400677510815e-06,3.0156004516738452e-06,-4.84802294991922e-06,1.556393566698193e-05,1.606586907559425e-05,1.8240913846247652e-05,-1.4217446577349256e-05,1.0377290444654586e-05,8.536867946409403e-06,-1.0034668172246562e-05,-6.521134311960298e-06,1.2886957487716204e-05,5.859889767143678e-06,1.0042668172246373e-05,-1.6691113620411723e-06,1.03515625
-2.7936959746086093e-05,3.6848449964902762e-06,6.6964454481642165e-06,2.1790447706533066e-06,1.7906291573839438e-05,1.70697358928189e-05,4.186778405102599e-06,2.68097817926563e-06,-4.178778405102789e-06,1.556393566698193e-05,1.4560068849757282e-05,1.8408224982451764e-05,-1.321357976012461e-05,1.020997930845048e-05,8.369556810205295e-06,-1.0201979308450669e-05,-6.019200903347974e-06,1.3388890896328527e-05,6.361823175756001e-06,2.0248647480696947e-05,-4.0114672688986815e-06,1.0390625
-2.827158201849431e-05,3.1829115878779533e-06,7.031067720572432e-06,3.350222724082061e-06,1.7404358165227116e-05,1.8910158391064086e-05,2.8482893154697376e-06,1.8444224982450908e-06,-3.34222272408225e-06,1.5898557939390143e-05,1.3556202032532636e-05,1.7906291573839438e-05,-1.08712238532671e-05,9.37342362742994e-06,8.70417908261351e-06,-1.0536601580858886e-05,-5.3499563585315436e-06,1.2886957487716204e-05,6.027200903347785e-06,2.443142588579964e-05,-5.851889767143867e-06,1.04296875
