EEG Fp1-REF,EEG Fp2-REF,EEG F3-REF,EEG F4-REF,EEG C3-REF,EEG C4-REF,EEG P3-REF,EEG P4-REF,EEG O1-REF,EEG O2-REF,EEG F7-REF,EEG F8-REF,EEG T3-REF,EEG T4-REF,EEG T5-REF,EEG T6-REF,EEG Fz-REF,EEG Cz-REF,EEG Pz-REF,ECG EKG-REF,Resp Effort-REF,time
-3.5060187383650144e-06,-6.40518639179682e-06,8.853590731528475e-06,-7.320713019196338e-06,2.1976139057588226e-05,-8.694002960295615e-06,1.5293777123323331e-06,-7.6258885616628435e-06,-1.9527734717856573e-05,-1.1745758384960673e-05,1.0532056215094257e-05,-7.473300790429591e-06,-1.1287995071260915e-05,-1.1898346156193926e-05,-4.424695365764355e-05,-9.91470513016164e-06,1.560877712330565e-07,1.37678994109908e-06,-1.674965483565979e-06,-6.252598620563567e-06,-0.00022231688268684976,1344.0
-5.794835306863808e-06,-6.710361934263327e-06,8.548415189061969e-06,-7.473300790429591e-06,2.1976139057588226e-05,-8.99917850276212e-06,1.2242021698658271e-06,-7.6258885616628435e-06,-2.0595849116489342e-05,-1.1745758384960673e-05,1.0532056215094257e-05,-7.778476332896096e-06,-9.304354045228626e-06,-1.3271636097293203e-05,-4.363660257271054e-05,-7.931064104129349e-06,1.560877712330565e-07,1.6819654835655861e-06,-1.21720216986622e-06,-8.083651875362602e-06,-0.00022048582943205068,1344.00390625
-1.1898346156193926e-05,-8.388827417829109e-06,5.038896450697151e-06,-1.052505621509465e-05,1.9229559175389672e-05,-1.357681163975971e-05,-1.674965483565979e-06,-1.1745758384960673e-05,-2.395278008362091e-05,-1.5102689352092238e-05,7.175125247962693e-06,-1.2813872783593443e-05,-1.0982819528794408e-05,-1.7544093691824285e-05,-4.5009892513809815e-05,-1.357681163975971e-05,3.499999999803549e-09,-2.285316568498991e-06,-5.031896450697544e-06,1.0716143986325743e-06,-0.00021880736394848494,1344.0078125
-7.931064104129349e-06,-6.40518639179682e-06,7.480300790429198e-06,-8.846590731528868e-06,2.1823551286354977e-05,-1.1135407300027661e-05,9.190266273993212e-07,-9.609529587695131e-06,-2.2121726828821874e-05,-1.4492338267159225e-05,7.480300790429198e-06,-1.052505621509465e-05,-7.473300790429591e-06,-1.464492603839248e-05,-4.3178839259010784e-05,-2.5783833338419944e-05,7.664388561660683e-07,-3.0167554246670236e-07,-3.2008431958985084e-06,-2.285316568498991e-06,-0.00021651854737998614,1344.01171875
-6.40518639179682e-06,-9.762117358928386e-06,5.038896450697151e-06,-9.762117358928386e-06,1.892438363292317e-05,-1.3424223868526456e-05,-2.4379043397322436e-06,-1.1440582842494168e-05,-2.3037253456221393e-05,-1.6475979293191512e-05,3.97078205206438e-06,-1.4034574953459467e-05,-1.2813872783593443e-05,-1.4492338267159225e-05,-4.6993533539842104e-05,-2.441054339732067e-05,7.664388561660683e-07,-3.2008431958985084e-06,-6.557774163030073e-06,-7.594388561664611e-07,-0.00021346679195532106,1344.015625
-2.8956676534320024e-06,-7.473300790429591e-06,8.853590731528475e-06,-5.794835306863808e-06,2.2739077913754492e-05,-1.0219880672628144e-05,1.5293777123323331e-06,-8.99917850276212e-06,-1.937514694662332e-05,-1.2966460554826697e-05,8.395827417828716e-06,-1.2508697241126939e-05,-1.006729290139489e-05,-1.4797513809625734e-05,-4.3178839259010784e-05,-6.862949705496579e-06,3.0867554246630944e-07,3.0867554246630944e-07,-2.8956676534320024e-06,-2.743079882198749e-06,-0.00020995727321695623,1344.01953125
-3.81119428083152e-06,-9.151766273995373e-06,9.463941816461487e-06,-5.184484221930796e-06,2.426495562608702e-05,-9.609529587695131e-06,3.3604309671313687e-06,-7.931064104129349e-06,-1.9985498031556333e-05,-1.2661285012360192e-05,1.221052169866004e-05,-9.45694181646188e-06,-6.862949705496579e-06,-1.5255277123325491e-05,-3.982190829187922e-05,-8.083651875362602e-06,9.190266273993212e-07,1.834553254798839e-06,-1.3697899410994728e-06,3.499999999803549e-09,-0.0002066003422498247,1344.0234375
-6.557774163030073e-06,-1.3271636097293203e-05,5.038896450697151e-06,-1.0219880672628144e-05,2.014508580278919e-05,-1.4492338267159225e-05,-1.0646143986329673e-06,-1.3271636097293203e-05,-2.3800192312387656e-05,-1.739150592059103e-05,8.243239646595463e-06,-1.1745758384960673e-05,-1.2203521698660432e-05,-1.8001857005524044e-05,-4.531506805627632e-05,-1.5255277123325491e-05,1.560877712330565e-07,-2.8956676534320024e-06,-5.33707199316405e-06,1.5293777123323331e-06,-0.00020309082351145988,1344.02734375
-7.6258885616628435e-06,-9.45694181646188e-06,8.09065187536221e-06,-9.151766273995373e-06,2.2586490142521243e-05,-1.2356109469893686e-05,1.6819654835655861e-06,-1.1135407300027661e-05,-2.1816551286355368e-05,-1.6323391521958262e-05,9.921705130161246e-06,-9.609529587695131e-06,-7.931064104129349e-06,-1.7238918149357778e-05,-4.1500373775444995e-05,-1.052505621509465e-05,7.664388561660683e-07,-3.0167554246670236e-07,-3.2008431958985084e-06,1.2242021698658271e-06,-0.00019866577814569555,1344.03125
-6.252598620563567e-06,-9.762117358928386e-06,6.107010849329922e-06,-1.0219880672628144e-05,1.9687322489089435e-05,-1.4492338267159225e-05,-1.0646143986329673e-06,-1.2966460554826697e-05,-2.2884665684988137e-05,-1.739150592059103e-05,7.175125247962693e-06,-1.2661285012360192e-05,-9.609529587695131e-06,-1.937514694662332e-05,-4.577283136997608e-05,-1.2203521698660432e-05,6.138510849328153e-07,-2.743079882198749e-06,-6.252598620563567e-06,2.4449043397318507e-06,-0.00019378296946623145,1344.03515625
