EEG Fp1-Ref,EEG Fp2-Ref,EEG F3-Ref,EEG F4-Ref,EEG F7-Ref,EEG F8-Ref,EEG Fz-Ref,EEG C3-Ref,EEG C4-Ref,EEG Cz-Ref,EEG T3-Ref,EEG T5-Ref,EEG T4-Ref,EEG T6-Ref,EEG P3-Ref,EEG P4-Ref,EEG Pz-Ref,EEG O1-Ref,EEG O2-Ref,ECG EKG,Resp Effort,time
1.3890824304940851e-05,-1.4384757713553364e-05,3.447009405804611e-05,2.1754447706533917e-05,3.948942814416934e-05,3.564127201147486e-05,3.982405041657755e-05,3.463740519425021e-05,1.3424890896327677e-06,7.700312265388862e-06,8.16518344676045e-05,3.8150939054536475e-05,9.206112491225834e-06,3.21277381511886e-05,3.145849360637217e-05,1.623318021179836e-05,2.6439159520248934e-05,-1.5054002258369795e-05,5.856289767143763e-05,-7.52860112918486e-05,-5.018934086123243e-05,1235.0
2.4096803613391425e-05,-1.672711362041087e-05,3.999136155278167e-05,2.7944959746085904e-05,3.9154805871761126e-05,3.41354717856379e-05,4.28356508682515e-05,3.681244996490362e-05,7.19837885677654e-06,1.3388890896328527e-05,6.709576561784712e-05,4.132985064241452e-05,3.463740519425021e-05,4.400682882168025e-05,3.547396087527075e-05,2.225638111514624e-05,2.9952693380535196e-05,-2.0240647480697136e-05,6.44187874385814e-05,-5.905683108005014e-05,-5.16951410870694e-05,1235.00390625
2.3929492477187317e-05,-1.9404091799676594e-05,4.183178405102685e-05,2.911613769951466e-05,4.1999095187230957e-05,3.41354717856379e-05,4.417413995788436e-05,3.798362791833237e-05,8.369556810205295e-06,1.556393566698193e-05,6.040332016968281e-05,4.149716177861863e-05,2.8781515427106443e-05,4.534531791131311e-05,3.4804716330454325e-05,2.158713657032981e-05,2.928344883571877e-05,-1.7061735892819088e-05,6.358223175756086e-05,-7.361289992980753e-05,-5.320094131290637e-05,1235.0078125
2.2758314523758564e-05,-6.186512039552083e-06,4.149716177861863e-05,2.9952693380535196e-05,3.714707223731183e-05,4.835691836298705e-05,4.551262904751722e-05,3.965673928037345e-05,1.1883090670491558e-05,1.9412091799676405e-05,5.4045496993926714e-05,4.2333717459639174e-05,3.4302782921842e-05,4.5178006775109004e-05,3.7816316782128265e-05,2.443142588579964e-05,3.21277381511886e-05,-5.851889767143867e-06,6.843425470747999e-05,-9.837494808801546e-05,-5.487405267494745e-05,1235.01171875
2.14198254341257e-05,-1.4384757713553364e-05,4.6349184728537764e-05,3.145849360637217e-05,5.688978630939655e-05,4.8189607226782944e-05,4.701842927335419e-05,3.898749473555702e-05,1.2719646351512097e-05,2.14198254341257e-05,4.015867268898577e-05,3.9154805871761126e-05,2.9952693380535196e-05,4.534531791131311e-05,3.580858314767897e-05,2.4598737022003748e-05,3.095656019775984e-05,-9.532734763634238e-06,6.776501016266356e-05,-9.302099172948402e-05,-5.6212541764580304e-05,1235.015625
1.8073602710043543e-05,-1.2711646351512286e-05,4.835691836298705e-05,3.0621937925351626e-05,4.534531791131311e-05,3.999136155278167e-05,4.701842927335419e-05,3.7816316782128265e-05,1.1213846125675127e-05,2.125251429792159e-05,5.588591949217191e-05,4.2333717459639174e-05,1.773898043763533e-05,4.701842927335419e-05,3.564127201147486e-05,2.526798156682018e-05,3.0621937925351626e-05,-1.6559802484206766e-05,6.709576561784712e-05,-5.18624522232735e-05,-5.771834199041728e-05,1235.01953125
2.0248647480696947e-05,-1.388282430494104e-05,5.0866585406048666e-05,2.8112270882290012e-05,3.831825019074058e-05,3.64778276924954e-05,4.701842927335419e-05,3.497202746665843e-05,1.1883090670491558e-05,2.14198254341257e-05,4.534531791131311e-05,4.149716177861863e-05,3.882018359935291e-05,4.986271858882402e-05,3.463740519425021e-05,2.443142588579964e-05,3.0621937925351626e-05,-2.6263848384045015e-05,6.67611433454389e-05,-2.0240647480697136e-05,-5.922414221625425e-05,1235.0234375
3.41354717856379e-05,-7.190378856776729e-06,4.3504895413067926e-05,2.7108404065065368e-05,4.266833973204739e-05,3.7649005645924156e-05,4.6349184728537764e-05,3.095656019775984e-05,8.871490218817617e-06,1.9579402935880516e-05,5.7893653126621196e-05,3.898749473555702e-05,1.713111362040132e-07,3.4302782921842e-05,3.1960427014984494e-05,2.0917892025513378e-05,2.7944959746085904e-05,-2.6598470656453232e-05,6.44187874385814e-05,-3.513133860286273e-05,-6.089725357829533e-05,1235.02734375
2.5100670430616073e-05,-9.700045899838345e-06,3.9154805871761126e-05,2.1754447706533917e-05,3.697976110110772e-05,3.0789249061555735e-05,4.30029620044556e-05,2.911613769951466e-05,6.1945120395518935e-06,1.640049134800247e-05,4.785498495437473e-05,3.246236042359681e-05,1.8073602710043543e-05,3.530664973906665e-05,2.9450759971922874e-05,1.8073602710043543e-05,2.6606470656453043e-05,-2.0575269753105353e-05,6.308029834894853e-05,-6.976474379711304e-05,-6.223574266792819e-05,1235.03125
1.7906291573839438e-05,-1.8734847254860166e-05,3.580858314767897e-05,1.8910158391064086e-05,2.9952693380535196e-05,2.5602603839228395e-05,4.116253950621042e-05,2.57699149754325e-05,3.5175338602861686e-06,1.3723513168736743e-05,6.023600903347871e-05,3.112387133396395e-05,2.075058088930927e-05,3.447009405804611e-05,2.6271848384044826e-05,1.3723513168736743e-05,2.3092936796166778e-05,-2.141182543412589e-05,5.889751994384584e-05,-6.809163243507196e-05,-6.390885402996926e-05,1235.03515625
