EEG Fp1-REF,EEG Fp2-REF,EEG F3-REF,EEG F4-REF,EEG C3-REF,EEG C4-REF,EEG P3-REF,EEG P4-REF,EEG O1-REF,EEG O2-REF,EEG F7-REF,EEG F8-REF,EEG T3-REF,EEG T4-REF,EEG T5-REF,EEG T6-REF,EEG Fz-REF,EEG Cz-REF,EEG Pz-REF,ECG EKG-REF,Resp Effort-REF,time
5.954423078096669e-06,1.52622771233251e-05,2.106061243018871e-05,4.275957594530887e-06,2.2433902371287986e-05,-1.2203521698660432e-05,3.2046931958982925e-05,2.7621886593218585e-05,2.8690000991851358e-05,1.938214694662293e-05,2.2281314600054733e-05,1.480451380962534e-05,3.647197732474726e-05,1.282087278359305e-05,2.426495562608702e-05,2.6858947737052326e-05,1.52622771233251e-05,5.954423078096669e-06,2.5333070024719794e-05,-7.168125247963085e-06,4.394877811517665e-05,1.0
8.548415189061969e-06,1.892438363292317e-05,2.106061243018871e-05,2.292316568498598e-06,2.365460454115401e-05,-1.739150592059103e-05,3.280987081514919e-05,2.82322376781516e-05,2.930035207678437e-05,1.9992498031555938e-05,1.9534734717856182e-05,1.4194162724692328e-05,3.387798521378196e-05,2.0755436887722204e-05,2.5790833338419553e-05,3.021587870418389e-05,1.52622771233251e-05,5.649247535630163e-06,2.5485657795953043e-05,7.785476332895703e-06,4.364360257271015e-05,1.00390625
1.2515697241126546e-05,1.7093330378124137e-05,2.2586490142521243e-05,3.818194280831127e-06,2.4112367854853768e-05,-1.9680322489089826e-05,3.34202219000822e-05,2.6553772194585816e-05,2.930035207678437e-05,1.892438363292317e-05,2.5485657795953043e-05,6.4121863917964275e-06,3.143658087404991e-05,2.3807192312387265e-05,2.6858947737052326e-05,2.838482544938485e-05,1.52622771233251e-05,5.8018353068634155e-06,2.518048225348654e-05,-1.21720216986622e-06,4.349101480147689e-05,1.0078125
6.869949705496186e-06,1.5414864894558352e-05,2.2281314600054733e-05,3.818194280831127e-06,2.3196841227454252e-05,-1.9985498031556333e-05,3.37253974425487e-05,2.7011535508285576e-05,3.036846647541714e-05,1.8619208090456662e-05,2.8690000991851358e-05,9.769117358927993e-06,3.052105424665039e-05,1.831403254799016e-05,2.716412327951883e-05,3.143658087404991e-05,1.5872628208258108e-05,5.954423078096669e-06,2.5027894482253287e-05,5.038896450697151e-06,4.37961903439434e-05,1.01171875
-1.5223777123327258e-06,1.6788154835657627e-05,2.2739077913754492e-05,5.038896450697151e-06,2.5485657795953043e-05,-2.1358787972655608e-05,3.540386292611449e-05,2.82322376781516e-05,3.2046931958982925e-05,2.0908024658955457e-05,1.8619208090456662e-05,1.1447582842493775e-05,3.34202219000822e-05,1.8466620319223413e-05,2.899517653431786e-05,3.6624565095980514e-05,1.6788154835657627e-05,5.954423078096669e-06,2.609600888088606e-05,2.5974921109651035e-06,4.4101365886409905e-05,1.015625
6.869949705496186e-06,1.7703681463057147e-05,2.1213200201421964e-05,5.038896450697151e-06,2.5027894482253287e-05,-2.151137574388886e-05,3.509868738364798e-05,2.82322376781516e-05,3.265728304391594e-05,2.0755436887722204e-05,2.3196841227454252e-05,1.4651926038392087e-05,3.280987081514919e-05,1.175275838496028e-05,2.884258876308461e-05,3.6624565095980514e-05,1.7856269234290396e-05,6.259598620563174e-06,2.5943421109652806e-05,6.869949705496186e-06,4.37961903439434e-05,1.01953125
1.633039152195787e-05,1.6025215979491365e-05,2.3959780083620518e-05,7.785476332895703e-06,2.4875306711020034e-05,-2.1206200201422358e-05,3.631938955351401e-05,2.9147764305551117e-05,3.387798521378196e-05,2.3959780083620518e-05,2.716412327951883e-05,1.7245918149357387e-05,2.6553772194585816e-05,2.0755436887722204e-05,2.9758115390484127e-05,4.181254931791111e-05,1.831403254799016e-05,5.8018353068634155e-06,2.7469298821985335e-05,2.4570131168553528e-05,4.349101480147689e-05,1.0234375
1.7245918149357387e-05,1.7703681463057147e-05,2.4112367854853768e-05,4.733720908230645e-06,2.518048225348654e-05,-1.9680322489089826e-05,3.784526726584653e-05,2.9452939848017624e-05,3.540386292611449e-05,2.4570131168553528e-05,2.9605527619250877e-05,1.7093330378124137e-05,1.9992498031555938e-05,2.5638245567186297e-05,3.0978817560350156e-05,3.8303030579546296e-05,1.8619208090456662e-05,6.107010849329922e-06,2.838482544938485e-05,2.139728797265345e-06,4.333842703024364e-05,1.02734375
1.9992498031555938e-05,1.9229559175389672e-05,2.4722718939786784e-05,4.581133136997392e-06,2.5638245567186297e-05,-1.662856706442477e-05,4.013408383434533e-05,3.08262297891169e-05,3.8150442808313047e-05,2.716412327951883e-05,2.7316711050752082e-05,1.938214694662293e-05,3.525127515488123e-05,1.5567452665791605e-05,3.403057298501521e-05,3.403057298501521e-05,1.9687322489089435e-05,5.954423078096669e-06,3.036846647541714e-05,1.2242021698658271e-06,4.333842703024364e-05,1.03125
2.1365787972655213e-05,2.151837574388847e-05,2.5333070024719794e-05,1.0226880672627751e-05,2.5790833338419553e-05,-1.2813872783593443e-05,4.2117724860377617e-05,3.280987081514919e-05,4.059184714804509e-05,3.1131405331583406e-05,2.6553772194585816e-05,1.0989819528794015e-05,3.6624565095980514e-05,2.3807192312387265e-05,3.570903846858099e-05,3.357280967131545e-05,1.9687322489089435e-05,6.107010849329922e-06,3.250469527268268e-05,3.296245858638244e-05,4.318583925901039e-05,1.03515625
