EEG Fp1-REF,EEG Fp2-REF,EEG F3-REF,EEG F4-REF,EEG C3-REF,EEG C4-REF,EEG P3-REF,EEG P4-REF,EEG O1-REF,EEG O2-REF,EEG F7-REF,EEG F8-REF,EEG T3-REF,EEG T4-REF,EEG T5-REF,EEG T6-REF,EEG Fz-REF,EEG Cz-REF,EEG Pz-REF,ECG EKG-REF,Resp Effort-REF,time
7.0225374767294395e-06,3.799785503707978e-05,4.242290040284412e-05,2.991070316171738e-05,2.8079649906918348e-05,1.938214694662293e-05,3.6656065095978743e-06,-1.1745758384960673e-05,3.754009172338003e-05,5.203592999053906e-05,5.142557890560605e-05,3.570903846858099e-05,4.608500691244219e-05,4.745829685354147e-05,3.906596943571256e-05,4.9747113422040264e-05,3.6624565095980514e-05,2.1976139057588226e-05,-1.7544093691824285e-05,-5.184484221930796e-06,-4.424695365764355e-05,1.0
6.259598620563174e-06,3.540386292611449e-05,4.196513708914436e-05,2.82322376781516e-05,2.9147764305551117e-05,2.1213200201421964e-05,4.581133136997392e-06,-1.2356109469893686e-05,3.9371144978179065e-05,5.310404438917183e-05,4.9441937879573764e-05,3.525127515488123e-05,4.08970226905116e-05,4.12021982329781e-05,3.799785503707978e-05,4.654277022614195e-05,3.555645069734774e-05,2.1823551286354977e-05,-1.739150592059103e-05,-3.3534309671317616e-06,7.0225374767294395e-06,1.00390625
2.7500798821983563e-06,3.433574852748172e-05,3.738750395214678e-05,2.8537413220618104e-05,2.930035207678437e-05,2.1365787972655213e-05,4.886308679463898e-06,-1.4492338267159225e-05,3.8455618350779546e-05,5.279886884670532e-05,4.913676233710726e-05,3.37253974425487e-05,4.8831586794640744e-05,3.998149606311207e-05,3.998149606311207e-05,4.9441937879573764e-05,3.296245858638244e-05,2.212872682882148e-05,-1.739150592059103e-05,-2.8956676534320024e-06,2.1670963515121723e-05,1.0078125
3.2078431958981155e-06,3.3267634128848944e-05,3.5861626239814245e-05,3.021587870418389e-05,2.9758115390484127e-05,2.212872682882148e-05,4.428545365764139e-06,-1.4339750495925974e-05,3.86082061220128e-05,5.38669832453381e-05,4.989970119327352e-05,3.570903846858099e-05,5.2188517761772315e-05,4.4253953657643155e-05,3.876079389324605e-05,4.989970119327352e-05,3.296245858638244e-05,2.1823551286354977e-05,-1.7544093691824285e-05,5.344071993163657e-06,-1.0830231757561157e-05,1.01171875
9.190266273993212e-07,3.1283993102816655e-05,3.754009172338003e-05,2.4722718939786784e-05,2.991070316171738e-05,2.151837574388847e-05,3.818194280831127e-06,-1.617080375072501e-05,3.708232840968027e-05,5.295145661793858e-05,4.63901824549087e-05,3.570903846858099e-05,4.9747113422040264e-05,4.1507373775444604e-05,3.769267949461328e-05,4.7763472396007975e-05,3.265728304391594e-05,2.212872682882148e-05,-1.8612208090457054e-05,4.886308679463898e-06,-4.6993533539842104e-05,1.015625
1.560877712330565e-07,2.1670963515121723e-05,3.9523732749412315e-05,2.4722718939786784e-05,3.067364201788365e-05,2.0908024658955457e-05,3.0552554246648627e-06,-1.739150592059103e-05,3.616680178228076e-05,5.279886884670532e-05,4.684794576860846e-05,3.525127515488123e-05,4.333842703024364e-05,4.394877811517665e-05,3.692974063844702e-05,4.8678999023407495e-05,3.3267634128848944e-05,2.2433902371287986e-05,-1.937514694662332e-05,-6.068510849332083e-07,-3.844861835077994e-05,1.01953125
4.612633136995624e-07,2.4722718939786784e-05,3.876079389324605e-05,2.5485657795953043e-05,3.036846647541714e-05,1.831403254799016e-05,2.9026676534316095e-06,-1.8917383632923563e-05,3.4946099612414726e-05,5.1272991134372796e-05,4.532206805627593e-05,3.448833629871497e-05,4.623759468367544e-05,4.12021982329781e-05,5.5698036500137136e-05,4.6695357997375206e-05,3.3115046357615694e-05,2.1670963515121723e-05,-2.0748436887722595e-05,-4.542633136999553e-07,-1.21720216986622e-06,1.0234375
6.138510849328153e-07,3.1283993102816655e-05,3.4946099612414726e-05,2.5027894482253287e-05,3.067364201788365e-05,1.6788154835657627e-05,2.139728797265345e-06,-1.937514694662332e-05,3.631938955351401e-05,5.264628107547207e-05,4.440654142887641e-05,3.4640924069948226e-05,4.12021982329781e-05,4.074443491927834e-05,4.349101480147689e-05,4.715312131107497e-05,3.34202219000822e-05,2.1976139057588226e-05,-2.1053612430189105e-05,4.733720908230645e-06,1.480451380962534e-05,1.02734375
-6.068510849332083e-07,3.052105424665039e-05,3.052105424665039e-05,2.9605527619250877e-05,3.036846647541714e-05,1.5109689352091845e-05,1.5293777123323331e-06,-1.9527734717856573e-05,3.6014214011047495e-05,5.295145661793858e-05,4.4253953657643155e-05,3.616680178228076e-05,4.37961903439434e-05,3.921855720694581e-05,2.991070316171738e-05,4.745829685354147e-05,3.235210750144943e-05,2.1670963515121723e-05,-2.1358787972655608e-05,-7.594388561664611e-07,-5.031896450697544e-06,1.03125
-1.3697899410994728e-06,2.9605527619250877e-05,4.08970226905116e-05,2.7469298821985335e-05,3.1283993102816655e-05,1.4957101580858592e-05,1.2242021698658271e-06,-1.9680322489089826e-05,3.4640924069948226e-05,5.2341105533005565e-05,4.654277022614195e-05,3.6014214011047495e-05,5.15781666768393e-05,3.692974063844702e-05,4.7610884624774725e-05,4.623759468367544e-05,3.296245858638244e-05,2.1823551286354977e-05,-2.1206200201422358e-05,1.5293777123323331e-06,-4.043225937681223e-05,1.03515625
