EEG Fp1-REF,EEG Fp2-REF,EEG F3-REF,EEG F4-REF,EEG C3-REF,EEG C4-REF,EEG P3-REF,EEG P4-REF,EEG O1-REF,EEG O2-REF,EEG F7-REF,EEG F8-REF,EEG T3-REF,EEG T4-REF,EEG T5-REF,EEG T6-REF,EEG Fz-REF,EEG Cz-REF,EEG Pz-REF,ECG EKG-REF,Resp Effort-REF,time
3.5130187383646215e-06,1.221052169866004e-05,-1.617080375072501e-05,7.171975247962869e-05,5.890237969603544e-05,-1.4797513809625734e-05,4.745829685354147e-05,1.1447582842493775e-05,3.799785503707978e-05,-4.073743491927873e-05,-3.658606509598267e-06,9.430274262215013e-05,2.014508580278919e-05,5.066264004943978e-05,-5.385998324533849e-05,3.998149606311207e-05,2.7500798821983563e-06,3.499999999803549e-09,3.876079389324605e-05,0.0006037933107699817,1.7245918149357387e-05,4435.0
1.2242021698658271e-06,2.4449043397318507e-06,-1.2203521698660432e-05,6.821023374126388e-05,5.890237969603544e-05,-1.6475979293191512e-05,4.7763472396007975e-05,1.175275838496028e-05,3.799785503707978e-05,-3.8601206122013194e-05,-9.609529587695131e-06,9.674414696188218e-05,-2.4379043397322436e-06,5.8749791924802186e-05,-5.492809764397126e-05,4.242290040284412e-05,2.9026676534316095e-06,-1.490877712334494e-07,3.647197732474726e-05,0.00034881914503921604,-4.26895759453128e-06,4435.00390625
-1.980141026032485e-06,-8.388827417829109e-06,-4.421545365764532e-06,8.423194972075544e-05,5.951273078096845e-05,-1.784926923429079e-05,4.715312131107497e-05,8.395827417828716e-06,3.8303030579546296e-05,-4.3331427030244033e-05,-7.473300790429591e-06,8.514747634815495e-05,1.6635567064424374e-05,6.378518837549954e-05,-5.401257101657174e-05,4.08970226905116e-05,2.139728797265345e-06,3.499999999803549e-09,3.6014214011047495e-05,0.00010757787871944313,-9.91470513016164e-06,4435.0078125
6.259598620563174e-06,1.1905346156193533e-05,-2.151137574388886e-05,6.546365385906531e-05,5.890237969603544e-05,-1.739150592059103e-05,4.7763472396007975e-05,9.311354045228233e-06,4.257548817407738e-05,-4.6230594683675834e-05,-8.388827417829109e-06,8.453712526322194e-05,2.9605527619250877e-05,4.8678999023407495e-05,-4.989270119327391e-05,3.876079389324605e-05,3.5130187383646215e-06,-3.0167554246670236e-07,3.6777152867213764e-05,4.516948028504268e-05,2.212872682882148e-05,4435.01171875
1.4957101580858592e-05,-3.3534309671317616e-06,-2.3189841227454647e-05,7.934914104129135e-05,5.6918738670003154e-05,-1.6018215979491756e-05,4.654277022614195e-05,9.463941816461487e-06,3.616680178228076e-05,-4.8519411252174636e-05,1.0716143986325743e-06,9.003028502761904e-05,4.4864304742576174e-05,4.516948028504268e-05,-5.2486693304239206e-05,4.4101365886409905e-05,5.496659764396909e-06,-3.0167554246670236e-07,3.6624565095980514e-05,5.310404438917183e-05,6.012308186590147e-05,4435.015625
-5.794835306863808e-06,-1.674965483565979e-06,-2.410536785485416e-05,8.362159863582242e-05,5.5087685415204116e-05,-1.6018215979491756e-05,4.8678999023407495e-05,9.311354045228233e-06,3.4946099612414726e-05,-4.882458679464114e-05,-3.5060187383650144e-06,7.812843887142531e-05,4.12021982329781e-05,3.723491618091352e-05,-5.340221993163873e-05,4.516948028504268e-05,5.649247535630163e-06,3.0867554246630944e-07,3.708232840968027e-05,4.4101365886409905e-05,6.759988265633087e-05,4435.01953125
-3.173475641651681e-05,-4.26895759453128e-06,-2.1206200201422358e-05,7.248269133579496e-05,5.5087685415204116e-05,-1.571304043702525e-05,4.9747113422040264e-05,8.701002960295222e-06,3.37253974425487e-05,-5.126599113437319e-05,-1.0982819528794408e-05,8.392677417828892e-05,1.4957101580858592e-05,4.516948028504268e-05,-5.263928107547246e-05,3.250469527268268e-05,6.717361934262934e-06,-6.068510849332083e-07,3.723491618091352e-05,3.555645069734774e-05,4.822123570970773e-05,4435.0234375
1.831403254799016e-05,5.496659764396909e-06,-1.5102689352092238e-05,6.74472948850976e-05,5.5240273186437366e-05,-1.769668146305754e-05,4.7610884624774725e-05,6.56477416302968e-06,3.174175641651642e-05,-5.5843624271370777e-05,-1.9069971404156817e-05,8.285865977965616e-05,1.6025215979491365e-05,3.754009172338003e-05,-5.401257101657174e-05,2.7316711050752082e-05,6.4121863917964275e-06,-4.542633136999553e-07,3.4640924069948226e-05,3.067364201788365e-05,3.906596943571256e-05,4435.02734375
3.3604309671313687e-06,1.1600170613727028e-05,-1.8612208090457054e-05,7.416115681936074e-05,5.5087685415204116e-05,-1.662856706442477e-05,4.318583925901039e-05,4.581133136997392e-06,2.7011535508285576e-05,-5.9658318552202103e-05,-1.739150592059103e-05,7.309304242072797e-05,3.418316075624847e-05,3.4640924069948226e-05,-5.828502861110282e-05,3.2046931958982925e-05,7.785476332895703e-06,3.499999999803549e-09,3.37253974425487e-05,3.3115046357615694e-05,7.065163808099592e-05,4435.03125
3.5130187383646215e-06,-6.252598620563567e-06,-2.2121726828821874e-05,7.156716470839543e-05,5.44773343302711e-05,-1.5865628208258503e-05,4.059184714804509e-05,3.818194280831127e-06,2.518048225348654e-05,-6.316783729056692e-05,-1.4492338267159225e-05,6.68369438001646e-05,2.0297673574022444e-05,3.34202219000822e-05,-5.93531430097356e-05,2.899517653431786e-05,8.09065187536221e-06,-3.0167554246670236e-07,3.235210750144943e-05,3.418316075624847e-05,0.00011444432842493951,4435.03515625
1.2668285012359799e-05,7.327713019195945e-06,-2.8835588763085005e-05,4.104961046174485e-05,5.615579981383689e-05,-1.5865628208258503e-05,4.196513708914436e-05,4.123369823297633e-06,2.212872682882148e-05,-6.332042506180017e-05,-4.879308679464291e-06,7.049905030976267e-05,3.189434418774967e-05,4.852641125217424e-05,-5.7827265297403065e-05,3.0063290932950636e-05,8.395827417828716e-06,1.560877712330565e-07,3.265728304391594e-05,3.1131405331583406e-05,0.00012726170120853277,4435.0390625
1.5293777123323331e-06,1.4041574953459075e-05,-2.029067357402284e-05,6.515847831659881e-05,5.554544872890388e-05,-1.662856706442477e-05,4.1507373775444604e-05,1.6819654835655861e-06,2.3959780083620518e-05,-6.271007397686717e-05,1.2242021698658271e-06,7.446633236182724e-05,2.716412327951883e-05,2.82322376781516e-05,-5.492809764397126e-05,2.7621886593218585e-05,7.938064104128956e-06,-1.490877712334494e-07,3.0978817560350156e-05,2.670635996581907e-05,0.00010803564203314288,4435.04296875
9.921705130161246e-06,1.2515697241126546e-05,-2.9903703161717774e-05,0.00010879858088930916,5.5087685415204116e-05,-1.6475979293191512e-05,3.998149606311207e-05,-3.0167554246670236e-07,1.9229559175389672e-05,-6.240489843440065e-05,-3.963782052064773e-06,7.72129122440258e-05,2.1213200201421964e-05,1.8619208090456662e-05,-5.843761638233608e-05,2.2281314600054733e-05,8.548415189061969e-06,3.0867554246630944e-07,2.7621886593218585e-05,3.158916864528316e-05,9.415015485091688e-05,4435.046875
1.2242021698658271e-06,1.6819654835655861e-06,-2.8988176534318255e-05,8.240089646595638e-05,5.6003212042603635e-05,-1.876479586169031e-05,3.647197732474726e-05,-1.3697899410994728e-06,1.2668285012359799e-05,-6.393077614673318e-05,-9.304354045228626e-06,8.087501875362387e-05,1.6177803750724618e-05,2.5027894482253287e-05,-6.25574862056339e-05,1.739850592059064e-05,9.006178502761727e-06,1.560877712330565e-07,2.518048225348654e-05,3.265728304391594e-05,0.00011947972487563685,4435.05078125
5.8018353068634155e-06,1.2668285012359799e-05,-3.615980178228115e-05,7.4313744590594e-05,5.829202861110243e-05,-2.1358787972655608e-05,3.754009172338003e-05,-5.031896450697544e-06,1.3583811639759317e-05,-6.774547042756451e-05,-8.083651875362602e-06,7.049905030976267e-05,2.014508580278919e-05,3.876079389324605e-05,-6.240489843440065e-05,1.1447582842493775e-05,9.921705130161246e-06,-1.490877712334494e-07,2.5027894482253287e-05,3.891338166447931e-05,0.00015945772093874913,4435.0546875
-9.609529587695131e-06,3.250469527268268e-05,-3.753309172338042e-05,9.445533039338338e-05,5.8597204153568936e-05,-2.2121726828821874e-05,3.616680178228076e-05,-7.168125247963085e-06,8.395827417828716e-06,-7.186534025086233e-05,-9.609529587695131e-06,6.882058482619689e-05,1.3888987182225821e-05,3.2199519730216175e-05,-6.347301283303342e-05,9.616529587694738e-06,1.0379468443861004e-05,1.560877712330565e-07,2.3196841227454252e-05,3.5861626239814245e-05,0.0001686129872127443,4435.05859375
-7.168125247963085e-06,1.4194162724692328e-05,-2.1816551286355368e-05,6.805764597003062e-05,6.0428257408367975e-05,-2.5478657795953438e-05,3.708232840968027e-05,-1.1898346156193926e-05,2.139728797265345e-06,-7.766367555772595e-05,-1.876479586169031e-05,7.614479784539303e-05,2.609600888088606e-05,1.1294995071260522e-05,-6.362560060426668e-05,9.190266273993212e-07,9.311354045228233e-06,-1.490877712334494e-07,2.1670963515121723e-05,2.3959780083620518e-05,0.00014343600495925757,4435.0625
1.987141026032092e-06,4.123369823297633e-06,-2.3037253456221393e-05,6.42429516891993e-05,6.027566963713472e-05,-2.62415966521197e-05,3.280987081514919e-05,-1.4034574953459467e-05,-8.846590731528868e-06,-8.391977417828931e-05,-1.2508697241126939e-05,8.102760652485712e-05,2.9452939848017624e-05,-3.5060187383650144e-06,-7.110240139469607e-05,-2.743079882198749e-06,8.853590731528475e-06,-1.490877712334494e-07,1.800885700552365e-05,2.4417543397320274e-05,0.0001184116104770041,4435.06640625
-1.3729399410992963e-05,-6.710361934263327e-06,-2.1053612430189105e-05,7.446633236182724e-05,6.241189843440026e-05,-2.85304132206185e-05,3.0978817560350156e-05,-1.830703254799055e-05,-8.846590731528868e-06,-8.926034617145318e-05,-4.26895759453128e-06,7.23301035645617e-05,2.716412327951883e-05,-4.542633136999553e-07,-7.308604242072836e-05,-7.320713019196338e-06,6.869949705496186e-06,-3.0167554246670236e-07,1.7551093691823893e-05,2.2433902371287986e-05,0.0001316867465742971,4435.0703125
-7.168125247963085e-06,-1.1593170613727421e-05,-2.746229882198573e-05,5.890237969603544e-05,6.42429516891993e-05,-3.173475641651681e-05,2.9605527619250877e-05,-2.0901024658955852e-05,-8.388827417829109e-06,-9.231210159611823e-05,-9.91470513016164e-06,5.6003212042603635e-05,4.9747113422040264e-05,-1.490877712334494e-07,-7.339121796319486e-05,-1.0982819528794408e-05,3.97078205206438e-06,3.499999999803549e-09,1.5872628208258108e-05,2.4417543397320274e-05,0.00016754487281411156,4435.07421875
1.2057933927426786e-05,3.97078205206438e-06,-3.997449606311247e-05,7.400856904812748e-05,6.332742506179978e-05,-3.4023572985015604e-05,3.3115046357615694e-05,-2.2121726828821874e-05,-1.311904832605995e-05,-9.3380215994751e-05,-3.963782052064773e-06,6.271707397686676e-05,5.38669832453381e-05,-1.1135407300027661e-05,-7.400156904812787e-05,-1.1745758384960673e-05,1.987141026032092e-06,3.499999999803549e-09,1.480451380962534e-05,1.5109689352091845e-05,0.00017914154342783876,4435.078125
1.3431223868526063e-05,-5.33707199316405e-06,-4.073743491927873e-05,7.553444676046e-05,6.378518837549954e-05,-3.37183974425491e-05,3.6777152867213764e-05,-2.2884665684988137e-05,-1.2508697241126939e-05,-9.505868147831678e-05,2.7500798821983563e-06,5.203592999053906e-05,6.149637180700074e-05,-3.5549450697348137e-05,-7.201792802209558e-05,-8.694002960295615e-06,1.987141026032092e-06,3.0867554246630944e-07,1.4041574953459075e-05,7.175125247962693e-06,0.00015610078997161758,4435.08203125
8.09065187536221e-06,-2.4379043397322436e-06,-3.356580967131585e-05,5.997049409466822e-05,6.302224951933326e-05,-3.295545858638283e-05,3.296245858638244e-05,-2.62415966521197e-05,-1.4034574953459467e-05,-9.688973473311582e-05,-1.0646143986329673e-06,3.921855720694581e-05,4.700053353984171e-05,-4.0127083834345726e-05,-7.720591224402619e-05,-8.236239646595856e-06,-1.490877712334494e-07,-3.0167554246670236e-07,1.2973460554826304e-05,6.107010849329922e-06,0.00012802464006469904,4435.0859375
-9.45694181646188e-06,-4.26895759453128e-06,-3.8601206122013194e-05,3.921855720694581e-05,6.2259310663167e-05,-3.081922978911729e-05,3.067364201788365e-05,-2.761488659321898e-05,-1.5255277123325491e-05,-9.750008581804883e-05,-3.3534309671317616e-06,2.930035207678437e-05,5.295145661793858e-05,-1.6323391521958262e-05,-8.086801875362426e-05,-1.8459620319223804e-05,-1.8275532547992318e-06,3.0867554246630944e-07,1.1905346156193533e-05,3.0552554246648627e-06,0.0001339755631427959,4435.08984375
-3.127699310281705e-05,1.0716143986325743e-06,-3.722791618091391e-05,5.64609753563034e-05,6.317483729056653e-05,-3.14295808740503e-05,3.189434418774967e-05,-3.249769527268307e-05,-8.846590731528868e-06,-9.765267358928208e-05,-1.052505621509465e-05,2.991070316171738e-05,4.9594525650807014e-05,-4.897717456587439e-05,-7.598521007416016e-05,-2.502089448225368e-05,-3.2008431958985084e-06,3.499999999803549e-09,9.616529587694738e-06,-1.8275532547992318e-06,0.00016708710950041178,4435.09375
-3.6617565095980906e-05,9.616529587694738e-06,-3.814344280831344e-05,4.9594525650807014e-05,6.256448620563351e-05,-3.234510750144982e-05,3.2199519730216175e-05,-3.265028304391633e-05,-1.2966460554826697e-05,-9.872078798791486e-05,-9.304354045228626e-06,3.265728304391594e-05,5.142557890560605e-05,-4.790906016724162e-05,-7.796885110019245e-05,-1.8459620319223804e-05,-5.489659764397302e-06,1.560877712330565e-07,8.09065187536221e-06,-7.931064104129349e-06,0.00018173553553880407,4435.09765625
-2.807264990691874e-05,-4.879308679464291e-06,-3.966932052064596e-05,4.730570908230822e-05,6.393777614673279e-05,-3.34132219000826e-05,3.570903846858099e-05,-3.34132219000826e-05,-5.642247535630556e-06,-9.780526136051535e-05,-8.236239646595856e-06,4.349101480147689e-05,6.332742506179978e-05,-2.0138085802789586e-05,-7.369639350566137e-05,-1.6781154835658022e-05,-7.015537476729832e-06,3.0867554246630944e-07,9.311354045228233e-06,-1.9069971404156817e-05,0.0001596103087099824,4435.1015625
-2.395278008362091e-05,-2.0595849116489342e-05,-4.18055493179115e-05,3.036846647541714e-05,6.19541351207005e-05,-3.295545858638283e-05,3.433574852748172e-05,-3.432874852748211e-05,-7.015537476729832e-06,-9.62793836481828e-05,-8.694002960295615e-06,5.295145661793858e-05,5.1272991134372796e-05,-3.539686292611488e-05,-7.537485898922715e-05,-1.5560452665791996e-05,-9.45694181646188e-06,1.560877712330565e-07,7.785476332895703e-06,-2.395278008362091e-05,0.00012420994578386772,4435.10546875
-2.975111539048452e-05,-7.594388561664611e-07,-4.6230594683675834e-05,4.12021982329781e-05,6.027566963713472e-05,-3.020887870418428e-05,3.1131405331583406e-05,-3.432874852748211e-05,-1.4034574953459467e-05,-9.917855130161461e-05,-1.0372468443861397e-05,5.0510052278206526e-05,4.5016892513809424e-05,-4.348401480147728e-05,-8.117319429609076e-05,-1.2050933927427179e-05,-1.2356109469893686e-05,-1.490877712334494e-07,6.259598620563174e-06,-1.9527734717856573e-05,0.0001190219615619371,4435.109375
-2.0595849116489342e-05,8.701002960295222e-06,-5.5996212042604026e-05,4.8831586794640744e-05,5.7834265297402674e-05,-2.8377825449385242e-05,2.5333070024719794e-05,-3.5549450697348137e-05,-1.5102689352092238e-05,-9.902596353038136e-05,-2.8683000991851752e-05,4.7763472396007975e-05,5.188334221930581e-05,-3.6770152867214155e-05,-8.712411737418763e-05,-1.1745758384960673e-05,-1.617080375072501e-05,-4.542633136999553e-07,3.2078431958981155e-06,-2.0138085802789586e-05,0.00014602999707022287,4435.11328125
-2.196913905758862e-05,-1.769668146305754e-05,-6.209972289193414e-05,3.647197732474726e-05,5.264628107547207e-05,-2.5936421109653198e-05,2.1213200201421964e-05,-3.493909961241512e-05,-2.0443261345256092e-05,-9.765267358928208e-05,-4.165296154667825e-05,3.784526726584653e-05,1.9534734717856182e-05,-3.585462623981464e-05,-9.185433828241848e-05,-9.762117358928386e-06,-1.876479586169031e-05,3.499999999803549e-09,2.4449043397318507e-06,-2.410536785485416e-05,0.0001602206597949154,4435.1171875
-2.715712327951922e-05,-3.89063816644797e-05,-5.721691421247005e-05,4.7610884624774725e-05,4.852641125217424e-05,-2.2732077913754884e-05,1.9839910260322688e-05,-3.356580967131585e-05,-1.7238918149357778e-05,-9.154916273995197e-05,-3.966932052064596e-05,4.12021982329781e-05,2.2281314600054733e-05,-2.410536785485416e-05,-9.07862238837857e-05,-4.26895759453128e-06,-2.1358787972655608e-05,3.499999999803549e-09,1.5293777123323331e-06,-2.3800192312387656e-05,0.00013870578405102672,4435.12109375
