EEG Fp1-Ref,EEG Fp2-Ref,EEG F3-Ref,EEG F4-Ref,EEG F7-Ref,EEG F8-Ref,EEG Fz-Ref,EEG C3-Ref,EEG C4-Ref,EEG Cz-Ref,EEG T3-Ref,EEG T5-Ref,EEG T4-Ref,EEG T6-Ref,EEG P3-Ref,EEG P4-Ref,EEG Pz-Ref,EEG O1-Ref,EEG O2-Ref,ECG EKG,Resp Effort,time
1.5567452665791605e-05,5.344071993163657e-06,1.1905346156193533e-05,2.4449043397318507e-06,8.243239646595463e-06,-1.0830231757561157e-05,1.1294995071260522e-05,9.190266273993212e-07,1.1294995071260522e-05,-6.068510849332083e-07,-3.658606509598267e-06,-7.473300790429591e-06,1.6177803750724618e-05,3.8150442808313047e-05,-6.252598620563567e-06,9.311354045228233e-06,8.395827417828716e-06,-1.1745758384960673e-05,1.2515697241126546e-05,4.715312131107497e-05,2.9026676534316095e-06,313.0
1.6635567064424374e-05,5.1914842219304035e-06,1.1905346156193533e-05,1.987141026032092e-06,7.0225374767294395e-06,-9.609529587695131e-06,1.0532056215094257e-05,1.2242021698658271e-06,1.2363109469893293e-05,-6.068510849332083e-07,-4.116369823298026e-06,-9.304354045228626e-06,1.6177803750724618e-05,4.028667160557858e-05,-6.100010849330315e-06,1.0532056215094257e-05,8.701002960295222e-06,-1.006729290139489e-05,1.4499338267158832e-05,5.890237969603544e-05,2.7500798821983563e-06,313.00390625
1.5720040437024858e-05,6.717361934262934e-06,1.1294995071260522e-05,2.139728797265345e-06,9.921705130161246e-06,-5.642247535630556e-06,1.0226880672627751e-05,6.138510849328153e-07,1.4651926038392087e-05,-4.542633136999553e-07,-2.8956676534320024e-06,-1.006729290139489e-05,1.9076971404156422e-05,4.257548817407738e-05,-6.252598620563567e-06,1.175275838496028e-05,9.921705130161246e-06,-9.91470513016164e-06,1.5720040437024858e-05,4.9747113422040264e-05,2.7500798821983563e-06,313.0078125
1.3126048326059557e-05,7.327713019195945e-06,1.0837231757560764e-05,2.139728797265345e-06,7.480300790429198e-06,-4.116369823298026e-06,1.0226880672627751e-05,1.5293777123323331e-06,1.6025215979491365e-05,-1.490877712334494e-07,-3.5060187383650144e-06,-8.236239646595856e-06,1.9839910260322688e-05,4.318583925901039e-05,-4.726720908231038e-06,1.282087278359305e-05,1.0837231757560764e-05,-9.151766273995373e-06,1.5720040437024858e-05,3.37253974425487e-05,2.5974921109651035e-06,313.01171875
1.0074292901394498e-05,4.886308679463898e-06,9.463941816461487e-06,1.0716143986325743e-06,4.428545365764139e-06,-6.710361934263327e-06,7.938064104128956e-06,1.0716143986325743e-06,1.739850592059064e-05,-4.542633136999553e-07,-7.473300790429591e-06,-9.304354045228626e-06,2.4417543397320274e-05,4.516948028504268e-05,-4.116369823298026e-06,1.3126048326059557e-05,1.1600170613727028e-05,-7.6258885616628435e-06,1.6635567064424374e-05,2.3044253456221e-05,2.5974921109651035e-06,313.015625
1.175275838496028e-05,5.1914842219304035e-06,8.853590731528475e-06,1.5293777123323331e-06,6.107010849329922e-06,-5.489659764397302e-06,7.327713019195945e-06,3.0867554246630944e-07,1.9229559175389672e-05,-3.0167554246670236e-07,-7.778476332896096e-06,-1.006729290139489e-05,2.82322376781516e-05,4.394877811517665e-05,-4.26895759453128e-06,1.282087278359305e-05,1.0989819528794015e-05,-8.083651875362602e-06,1.5109689352091845e-05,1.5872628208258108e-05,2.4449043397318507e-06,313.01953125
1.3583811639759317e-05,4.428545365764139e-06,9.15876627399498e-06,2.292316568498598e-06,7.938064104128956e-06,-3.5060187383650144e-06,6.107010849329922e-06,1.0716143986325743e-06,2.0755436887722204e-05,1.560877712330565e-07,-6.862949705496579e-06,-1.052505621509465e-05,2.899517653431786e-05,4.2880663716543886e-05,-4.116369823298026e-06,1.327863609729281e-05,1.1447582842493775e-05,-7.320713019196338e-06,1.5109689352091845e-05,9.311354045228233e-06,2.292316568498598e-06,313.0234375
1.1905346156193533e-05,2.5974921109651035e-06,7.938064104128956e-06,3.499999999803549e-09,7.327713019195945e-06,-5.794835306863808e-06,3.818194280831127e-06,3.0867554246630944e-07,2.0908024658955457e-05,-6.068510849332083e-07,-4.574133136997785e-06,-1.006729290139489e-05,2.838482544938485e-05,4.08970226905116e-05,-5.031896450697544e-06,1.2973460554826304e-05,1.1447582842493775e-05,-6.862949705496579e-06,1.4651926038392087e-05,7.785476332895703e-06,2.292316568498598e-06,313.02734375
8.548415189061969e-06,1.987141026032092e-06,5.8018353068634155e-06,-1.980141026032485e-06,5.8018353068634155e-06,-4.726720908231038e-06,2.9026676534316095e-06,-1.0646143986329673e-06,2.014508580278919e-05,-3.0167554246670236e-07,-3.658606509598267e-06,-9.151766273995373e-06,2.82322376781516e-05,3.9371144978179065e-05,-5.489659764397302e-06,1.221052169866004e-05,1.0989819528794015e-05,-7.473300790429591e-06,1.3126048326059557e-05,8.548415189061969e-06,2.139728797265345e-06,313.03125
6.717361934262934e-06,1.560877712330565e-07,4.428545365764139e-06,-2.8956676534320024e-06,4.581133136997392e-06,-3.3534309671317616e-06,1.2242021698658271e-06,-1.674965483565979e-06,2.04502613452557e-05,3.499999999803549e-09,-6.862949705496579e-06,-1.1287995071260915e-05,2.991070316171738e-05,4.104961046174485e-05,-6.252598620563567e-06,1.1447582842493775e-05,9.616529587694738e-06,-8.388827417829109e-06,1.2057933927426786e-05,4.428545365764139e-06,1.987141026032092e-06,313.03515625
