EEG Fp1-Ref,EEG Fp2-Ref,EEG F3-Ref,EEG F4-Ref,EEG F7-Ref,EEG F8-Ref,EEG Fz-Ref,EEG C3-Ref,EEG C4-Ref,EEG Cz-Ref,EEG T3-Ref,EEG T5-Ref,EEG T4-Ref,EEG T6-Ref,EEG P3-Ref,EEG P4-Ref,EEG Pz-Ref,EEG O1-Ref,EEG O2-Ref,ECG EKG,Resp Effort,time
2.610453724784072e-05,5.203776335947742e-05,2.1085203161717486e-05,4.183178405102685e-05,4.333758427686382e-05,4.0493294961393994e-05,2.35948702047791e-05,1.2886957487716204e-05,4.584725131992544e-05,7.880754515213468e-05,3.697976110110772e-05,5.973407562486638e-05,2.8781515427106443e-05,4.3170273140659716e-05,7.49593890194402e-05,9.0184702414014e-05,0.00010875623853266996,5.454743040253904e-05,8.901352446058524e-05,-4.215840632343526e-05,6.6964454481642165e-06,1.0
2.7275715201269473e-05,5.0866585406048666e-05,2.14198254341257e-05,4.534531791131311e-05,4.3170273140659716e-05,4.450876223029257e-05,2.3427559068574995e-05,1.154846839808334e-05,4.618187359233365e-05,7.646518924527716e-05,3.447009405804611e-05,5.555129721976369e-05,3.21277381511886e-05,3.4302782921842e-05,7.3118966521195e-05,8.683847968993184e-05,0.00010591194921720013,4.3504895413067926e-05,8.901352446058524e-05,-2.2415692251350536e-05,6.529134311960109e-06,1.00390625
2.7944959746085904e-05,5.237238563188564e-05,2.14198254341257e-05,4.9360785180211697e-05,4.3170273140659716e-05,5.337625244911029e-05,2.3260247932370886e-05,1.0042668172246373e-05,4.785498495437473e-05,7.54613224280525e-05,3.1960427014984494e-05,5.304163017670207e-05,3.262967155980092e-05,2.9618071108126982e-05,7.111123288674571e-05,8.566730173650308e-05,0.00010356959331034263,4.132985064241452e-05,8.499805719168665e-05,-1.8734847254860166e-05,6.529134311960109e-06,1.0078125
2.827958201849412e-05,5.588591949217191e-05,2.2089069978942134e-05,5.287431904049796e-05,4.450876223029257e-05,5.6555164036988335e-05,2.3260247932370886e-05,1.0544601580858697e-05,5.003002972502813e-05,7.579594470046074e-05,3.346622724082146e-05,5.136851881466099e-05,3.7816316782128265e-05,4.1664472914822746e-05,6.994005493331695e-05,8.616923514511541e-05,0.00010340228217413852,5.605323062837601e-05,8.232107901242093e-05,-2.81042708822902e-05,6.529134311960109e-06,1.01171875
2.8948826563310548e-05,5.605323062837601e-05,2.3260247932370886e-05,5.622054176458012e-05,4.618187359233365e-05,5.2539696768089744e-05,2.3260247932370886e-05,1.2217712942899773e-05,5.203776335947742e-05,7.562863356425663e-05,3.748169450972005e-05,5.170314108706921e-05,4.2166406323435065e-05,4.802229609057884e-05,6.960543266090875e-05,8.717310196234005e-05,0.00010340228217413852,6.994005493331695e-05,8.349225696584969e-05,-2.5594603839228584e-05,6.529134311960109e-06,1.015625
2.928344883571877e-05,5.387818585772261e-05,2.3762181340983212e-05,5.9064831080049955e-05,4.584725131992544e-05,4.986271858882402e-05,2.3260247932370886e-05,1.2552335215307988e-05,5.421280813013083e-05,7.462476674703198e-05,3.7649005645924156e-05,5.471474153874315e-05,3.965673928037345e-05,3.7816316782128265e-05,6.927081038850052e-05,8.78423465071565e-05,0.00010239841535691387,6.743038789025534e-05,8.416150151066612e-05,-2.3383559068576033e-06,6.361823175756001e-06,1.01953125
2.7944959746085904e-05,5.337625244911029e-05,2.2925625659962673e-05,6.0570631305886925e-05,4.467607336649668e-05,4.885885177159937e-05,2.3260247932370886e-05,1.1715779534287451e-05,5.672247517319244e-05,7.3118966521195e-05,3.363353837702557e-05,5.705709744560066e-05,4.015867268898577e-05,3.346622724082146e-05,6.876887697988821e-05,8.81769687795647e-05,0.00010089261513107689,6.157449812311157e-05,8.416150151066612e-05,1.8073602710043543e-05,6.1945120395518935e-06,1.0234375
2.6439159520248934e-05,5.203776335947742e-05,2.158713657032981e-05,6.157449812311157e-05,4.383951768547614e-05,4.9695407452619914e-05,2.3427559068574995e-05,1.0711912717062803e-05,5.8060964262825304e-05,7.161316629535804e-05,3.179311587878038e-05,5.722440858180476e-05,4.5010695638904896e-05,4.183178405102685e-05,6.793232129886767e-05,8.717310196234005e-05,9.988874831385224e-05,6.2243742667928e-05,8.549999060029898e-05,6.529134311960109e-06,6.1945120395518935e-06,1.02734375
2.5100670430616073e-05,4.885885177159937e-05,2.075058088930927e-05,6.40841651661732e-05,4.30029620044556e-05,5.15358299508651e-05,2.3427559068574995e-05,9.708045899838156e-06,5.8060964262825304e-05,6.994005493331695e-05,3.3298916104617355e-05,5.4882052674947257e-05,4.383951768547614e-05,4.4843384502700794e-05,6.64265210730307e-05,8.549999060029898e-05,9.838294808801528e-05,6.20764315317239e-05,8.750772423474828e-05,-3.2788982696005216e-05,5.859889767143678e-06,1.03125
2.3427559068574995e-05,4.8189607226782944e-05,2.0583269753105164e-05,6.759769902645945e-05,4.2333717459639174e-05,5.187045222327332e-05,2.3427559068574995e-05,8.536867946409403e-06,5.856289767143763e-05,6.826694357127588e-05,3.3298916104617355e-05,5.003002972502813e-05,3.9154805871761126e-05,4.183178405102685e-05,6.508803198339783e-05,8.516536832789077e-05,9.704445899838242e-05,6.00686978972746e-05,8.918083559678935e-05,-6.173380925931586e-05,5.859889767143678e-06,1.03515625
