EEG Fp1-Ref,EEG Fp2-Ref,EEG F7-Ref,EEG F3-Ref,EEG Fz-Ref,EEG F4-Ref,EEG F8-Ref,EEG T3-Ref,EEG C3-Ref,EEG Cz-Ref,EEG C4-Ref,EEG T4-Ref,EEG T5-Ref,EEG P3-Ref,EEG Pz-Ref,EEG P4-Ref,EEG T6-Ref,EEG O1-Ref,EEG O2-Ref,ECG EKG,Resp Effort,time
1.6771113620409832e-06,-1.6331113620420237e-07,0.0004912294958952603,-3.0076004516740344e-06,5.059334086122288e-07,2.4096803613391425e-05,2.694109292886126e-05,6.25783649403362e-05,3.7816316782128265e-05,4.186778405102599e-06,2.0415958616901052e-05,3.396816064943378e-05,3.262967155980092e-05,5.136851881466099e-05,2.8781515427106443e-05,3.145849360637217e-05,2.526798156682018e-05,1.4392757713553175e-05,3.129118247016806e-05,-5.18624522232735e-05,-4.0114672688986815e-06,62.0
3.852156132694384e-06,1.7237047029023004e-05,0.0002732230854213079,-1.3344890896329568e-06,-3.3062227240831013e-07,2.5435292703024287e-05,2.7944959746085904e-05,6.20764315317239e-05,3.932211700796523e-05,5.859889767143678e-06,2.3929492477187317e-05,3.84855613269447e-05,3.1960427014984494e-05,5.287431904049796e-05,2.7777648609881795e-05,3.363353837702557e-05,2.7610337473677687e-05,1.3388890896328527e-05,3.5139338602862535e-05,-5.955876448866247e-05,-3.1749115878781424e-06,62.00390625
2.5136670430615223e-06,3.145849360637217e-05,1.3890824304940851e-05,-1.6691113620411723e-06,-1.6331113620420237e-07,2.6606470656453043e-05,2.844689315469823e-05,6.157449812311157e-05,3.748169450972005e-05,2.5136670430615223e-06,2.526798156682018e-05,3.882018359935291e-05,3.597589428388308e-05,5.438011926633493e-05,2.7777648609881795e-05,3.3800849513229674e-05,2.5602603839228395e-05,1.857553611865587e-05,3.4302782921842e-05,-6.625120993682678e-05,-9.998668172247413e-07,62.0078125
1.5098002258368753e-06,3.3298916104617355e-05,-0.00011443681716360981,-3.1749115878781424e-06,6.732445448163366e-07,2.443142588579964e-05,2.8948826563310548e-05,5.990138676107049e-05,3.530664973906665e-05,6.6964454481642165e-06,2.5435292703024287e-05,4.032598382518988e-05,3.7314383373515946e-05,5.421280813013083e-05,3.045462678914752e-05,3.4804716330454325e-05,2.8614204290902335e-05,1.2719646351512097e-05,3.363353837702557e-05,-6.92628103885007e-05,1.713111362040132e-07,62.01171875
-1.167177953428849e-06,8.70417908261351e-06,0.00026134399475081626,-4.0114672688986815e-06,3.999999999905412e-09,2.4264114749595534e-05,2.7610337473677687e-05,5.9064831080049955e-05,3.363353837702557e-05,5.859889767143678e-06,2.57699149754325e-05,4.116253950621042e-05,3.597589428388308e-05,5.555129721976369e-05,3.0621937925351626e-05,3.597589428388308e-05,3.145849360637217e-05,2.5602603839228395e-05,3.21277381511886e-05,-7.277634424878698e-05,-6.652445448165257e-07,62.015625
-8.325556810206334e-07,-3.844156132694573e-06,0.00048687940635395354,-5.182645222327435e-06,1.713111362040132e-07,2.3260247932370886e-05,2.7610337473677687e-05,5.9566764488662274e-05,3.279698269600503e-05,8.70417908261351e-06,2.6439159520248934e-05,4.367220654927204e-05,3.86528724631488e-05,5.555129721976369e-05,3.095656019775984e-05,3.580858314767897e-05,3.0287315652943416e-05,2.075058088930927e-05,2.9618071108126982e-05,-7.98034119693595e-05,-2.003733634449388e-06,62.01953125
8.405556810204443e-07,7.867623401592971e-06,0.0003081911128879664,-6.521134311960298e-06,-8.325556810206334e-07,2.3427559068574995e-05,2.8614204290902335e-05,5.9064831080049955e-05,3.21277381511886e-05,7.867623401592971e-06,2.610453724784072e-05,4.0493294961393994e-05,3.346622724082146e-05,5.521667494735547e-05,3.363353837702557e-05,3.681244996490362e-05,3.145849360637217e-05,1.9746714072084625e-05,3.3800849513229674e-05,-8.699779082613614e-05,-1.5018002258370645e-06,62.0234375
2.8482893154697376e-06,2.9618071108126982e-05,5.136851881466099e-05,-4.346089541306897e-06,3.999999999905412e-09,2.3929492477187317e-05,2.8948826563310548e-05,5.856289767143763e-05,3.112387133396395e-05,8.369556810205295e-06,2.694109292886126e-05,4.0660606097598095e-05,3.497202746665843e-05,5.6555164036988335e-05,3.530664973906665e-05,3.86528724631488e-05,3.296429383220914e-05,2.6606470656453043e-05,3.714707223731183e-05,-8.950745786919777e-05,3.3862227240812094e-07,62.02734375
3.6848449964902762e-06,3.84855613269447e-05,-0.00012598128556169324,-4.84802294991922e-06,5.059334086122288e-07,2.158713657032981e-05,2.9618071108126982e-05,5.856289767143763e-05,2.6439159520248934e-05,8.536867946409403e-06,2.526798156682018e-05,3.7816316782128265e-05,3.396816064943378e-05,5.3543563585314395e-05,3.547396087527075e-05,3.697976110110772e-05,2.9450759971922874e-05,2.3762181340983212e-05,3.313160496841325e-05,-8.867090218817722e-05,1.5098002258368753e-06,62.03125
4.856022949919031e-06,1.757166930143122e-05,0.0001962599627674183,-3.0076004516740344e-06,1.713111362040132e-07,2.4096803613391425e-05,2.9618071108126982e-05,5.772634199041709e-05,2.5937226111636612e-05,9.708045899838156e-06,2.6606470656453043e-05,3.681244996490362e-05,2.827958201849412e-05,5.2205074495681534e-05,3.530664973906665e-05,3.7314383373515946e-05,3.145849360637217e-05,1.5062002258369606e-05,3.21277381511886e-05,-9.03440135502183e-05,8.405556810204443e-07,62.03515625
